date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2023-09-18,19:45 (11:45),Premier League,Matchweek 5,Mon,Home,D,1,1,Burnley,0.7,0.5,46,"28,958",Joe Worrall,4-2-3-1,Robert Jones,Match Report,
2023-09-23,15:00 (07:00),Premier League,Matchweek 6,Sat,Away,L,0,2,Manchester City,1.0,1.3,43,"53,413",Serge Aurier,5-4-1,Anthony Taylor,Match Report,
2023-10-01,14:00 (06:00),Premier League,Matchweek 7,Sun,Home,D,1,1,Brentford,0.5,1.6,41,"29,004",Serge Aurier,4-3-3,Paul Tierney,Match Report,
2023-10-07,17:30 (09:30),Premier League,Matchweek 8,Sat,Away,D,0,0,Crystal Palace,1.0,0.8,48,"25,017",Serge Aurier,4-3-3,Craig Pawson,Match Report,
2023-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Home,D,2,2,Luton Town,2.9,1.7,57,"29,361",Serge Aurier,4-3-3,Samuel Barrott,Match Report,
2023-10-29,14:00 (07:00),Premier League,Matchweek 10,Sun,Away,L,0,3,Liverpool,0.4,3.2,28,"50,143",Serge Aurier,5-4-1,Chris Kavanagh,Match Report,
2023-11-05,14:00 (07:00),Premier League,Matchweek 11,Sun,Home,W,2,0,Aston Villa,0.4,1.2,27,"29,313",Morgan Gibbs-White,4-3-3,Jarred Gillett,Match Report,
2023-11-12,14:00 (07:00),Premier League,Matchweek 12,Sun,Away,L,2,3,West Ham,1.7,1.8,46,"62,470",Morgan Gibbs-White,4-3-3,Michael Salisbury,Match Report,
2023-11-25,15:00 (08:00),Premier League,Matchweek 13,Sat,Home,L,2,3,Brighton,1.9,1.5,47,"29,404",Morgan Gibbs-White,4-1-4-1,Anthony Taylor,Match Report,
2023-12-02,17:30 (10:30),Premier League,Matchweek 14,Sat,Home,L,0,1,Everton,0.7,0.7,61,"29,404",Ryan Yates,4-3-3,Paul Tierney,Match Report,
2023-12-06,19:30 (12:30),Premier League,Matchweek 15,Wed,Away,L,0,5,Fulham,0.3,2.5,37,"24,105",Felipe,4-2-3-1,Joshua Smith,Match Report,
2023-12-09,15:00 (08:00),Premier League,Matchweek 16,Sat,Away,D,1,1,Wolves,1.3,1.2,32,"31,543",Ryan Yates,3-5-2,Samuel Barrott,Match Report,
2023-12-15,20:00 (13:00),Premier League,Matchweek 17,Fri,Home,L,0,2,Tottenham,1.3,1.5,34,"29,296",Ryan Yates,3-5-2,Jarred Gillett,Match Report,
2023-12-23,15:00 (08:00),Premier League,Matchweek 18,Sat,Home,L,2,3,Bournemouth,1.0,1.6,34,"29,188",Ryan Yates,4-2-3-1,Robert Jones,Match Report,
2023-12-26,12:30 (05:30),Premier League,Matchweek 19,Tue,Away,W,3,1,Newcastle Utd,3.5,2.4,38,"52,207",Morgan Gibbs-White,4-2-3-1,Chris Kavanagh,Match Report,
2023-12-30,17:30 (10:30),Premier League,Matchweek 20,Sat,Home,W,2,1,Manchester Utd,0.8,0.8,45,"29,529",Ryan Yates,4-2-3-1,Tim Robinson,Match Report,
2024-01-07,14:00 (07:00),FA Cup,Third round proper,Sun,Home,,,,Blackpool,,,,,,,,Head-to-Head,
2024-01-20,17:30 (10:30),Premier League,Matchweek 21,Sat,Away,,,,Brentford,,,,,,,,Head-to-Head,
2024-01-30,19:30 (12:30),Premier League,Matchweek 22,Tue,Home,,,,Arsenal,,,,,,,,Head-to-Head,
2024-02-04,14:00 (07:00),Premier League,Matchweek 23,Sun,Away,,,,Bournemouth,,,,,,,,Head-to-Head,
2024-02-10,17:30 (10:30),Premier League,Matchweek 24,Sat,Home,,,,Newcastle Utd,,,,,,,,Head-to-Head,
2024-02-17,15:00 (08:00),Premier League,Matchweek 25,Sat,Home,,,,West Ham,,,,,,,,Head-to-Head,
2024-02-24,15:00 (08:00),Premier League,Matchweek 26,Sat,Away,,,,Aston Villa,,,,,,,,Head-to-Head,
2024-03-02,15:00 (08:00),Premier League,Matchweek 27,Sat,Home,,,,Liverpool,,,,,,,,Head-to-Head,
2024-03-09,,Premier League,Matchweek 28,Sat,Away,,,,Brighton,,,,,,,,Head-to-Head,
,,,,,,,,,,,,,,,,,,
2024-03-16,,Premier League,Matchweek 29,Sat,Away,,,,Luton Town,,,,,,,,Head-to-Head,
2024-03-30,,Premier League,Matchweek 30,Sat,Home,,,,Crystal Palace,,,,,,,,Head-to-Head,
2024-04-02,,Premier League,Matchweek 31,Tue,Home,,,,Fulham,,,,,,,,Head-to-Head,
2024-04-06,,Premier League,Matchweek 32,Sat,Away,,,,Tottenham,,,,,,,,Head-to-Head,
2024-04-13,,Premier League,Matchweek 33,Sat,Home,,,,Wolves,,,,,,,,Head-to-Head,
2024-04-20,,Premier League,Matchweek 34,Sat,Away,,,,Everton,,,,,,,,Head-to-Head,
2024-04-27,,Premier League,Matchweek 35,Sat,Home,,,,Manchester City,,,,,,,,Head-to-Head,
2024-05-04,,Premier League,Matchweek 36,Sat,Away,,,,Sheffield Utd,,,,,,,,Head-to-Head,
2024-05-11,,Premier League,Matchweek 37,Sat,Home,,,,Chelsea,,,,,,,,Head-to-Head,
2024-05-19,,Premier League,Matchweek 38,Sun,Away,,,,Burnley,,,,,,,,Head-to-Head,
