Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Emiliano Marcondes,dk DEN,MF,27,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Daniel Adu-Adjei,eng ENG,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Michael DaCosta,es ESP,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Will Dennis,eng ENG,GK,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ben Greenwood,ie IRL,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
James Hill,eng ENG,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cameron Plain,eng ENG,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Euan Pollock,eng ENG,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Darren Randolph,ie IRL,GK,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dominic Sadi,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Christian Saydee,lr LBR,FW,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maxwell Wellings,eng ENG,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Illia Zabarnyi,ua UKR,DF,21-121,18,18,"1,620",18.0,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,10,47,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Dominic Solanke,eng ENG,FW,26-108,18,18,"1,605",17.8,12,1,13,11,1,1,1,0,10.2,9.4,1.0,10.4,24,30,84,0.67,0.06,0.73,0.62,0.67,0.57,0.06,0.63,0.53,0.58,Matches
Ryan Christie,sct SCO,MF,28-312,18,17,"1,413",15.7,0,2,2,0,0,0,2,0,0.9,0.9,2.9,3.8,34,62,45,0.00,0.13,0.13,0.00,0.13,0.06,0.18,0.24,0.06,0.24,Matches
Neto,br BRA,GK,34-165,16,16,"1,440",16.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Milos Kerkez,hu HUN,DF,20-054,15,13,"1,161",12.9,0,1,1,0,0,0,2,0,0.2,0.2,0.3,0.5,21,22,47,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.04,0.01,0.04,Matches
