Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Christian Nørgaard,dk DEN,MF,29-296,18,18,"1,546",17.2,1,1,2,1,0,0,7,0,2.3,2.3,1.2,3.5,9,104,37,0.06,0.06,0.12,0.06,0.12,0.13,0.07,0.20,0.13,0.20,Matches
Yoane Wissa,cd COD,FW,27-119,19,18,"1,544",17.2,4,1,5,4,0,0,2,0,6.5,6.5,1.8,8.2,30,23,87,0.23,0.06,0.29,0.23,0.29,0.38,0.10,0.48,0.38,0.48,Matches
Bryan Mbeumo,cm CMR,FW,24-146,15,15,"1,286",14.3,7,3,10,4,3,3,1,0,8.5,6.2,2.7,8.9,49,65,131,0.49,0.21,0.70,0.28,0.49,0.60,0.19,0.79,0.43,0.62,Matches
Nathan Collins,ie IRL,DF,22-245,15,13,"1,195",13.3,1,1,2,1,0,0,2,0,1.2,1.2,1.0,2.1,4,52,7,0.08,0.08,0.15,0.08,0.15,0.09,0.07,0.16,0.09,0.16,Matches
Mathias Jensen,dk DEN,MF,27-364,14,13,991,11.0,3,2,5,3,0,0,2,0,0.5,0.5,2.3,2.8,8,61,39,0.27,0.18,0.45,0.27,0.45,0.04,0.21,0.25,0.04,0.25,Matches
Aaron Hickey,sct SCO,DF,21-204,9,9,713,7.9,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.3,9,21,13,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Mads Roerslev,dk DEN,DF,24-190,15,8,734,8.2,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.9,9,19,38,0.00,0.12,0.12,0.00,0.12,0.01,0.10,0.11,0.01,0.11,Matches
Kristoffer Ajer,no NOR,DF,25-258,11,8,726,8.1,0,1,1,0,0,0,4,0,0.7,0.7,1.6,2.2,14,29,24,0.00,0.12,0.12,0.00,0.12,0.08,0.19,0.28,0.08,0.28,Matches
Ben Mee,eng ENG,DF,34-101,9,8,672,7.5,1,0,1,1,0,0,0,1,0.5,0.5,0.3,0.7,7,32,6,0.13,0.00,0.13,0.13,0.13,0.06,0.04,0.10,0.06,0.10,Matches
Saman Ghoddos,ir IRN,DF,30-116,14,7,698,7.8,1,0,1,1,0,0,5,0,0.3,0.3,1.1,1.4,20,31,29,0.13,0.00,0.13,0.13,0.13,0.04,0.14,0.18,0.04,0.18,Matches
Frank Onyeka,ng NGA,MF,25-364,16,6,742,8.2,0,1,1,0,0,0,5,0,1.4,1.4,1.6,3.1,9,25,31,0.00,0.12,0.12,0.00,0.12,0.17,0.20,0.37,0.17,0.37,Matches
Neal Maupay,fr FRA,FW,27-139,14,6,696,7.7,2,3,5,2,0,0,3,0,3.8,3.8,1.6,5.3,12,18,54,0.26,0.39,0.65,0.26,0.65,0.49,0.20,0.69,0.49,0.69,Matches
