Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Miguel Almirón,py PAR,FW,28,34,29,"2,491",27.7,11,2,13,11,0,0,2,0,8.0,8.0,3.2,11.1,77,124,264,0.40,0.07,0.47,0.40,0.47,0.29,0.11,0.40,0.29,0.40,Matches
Sean Longstaff,eng ENG,MF,24,33,28,"2,518",28.0,1,4,5,1,0,0,2,0,3.6,3.6,3.3,6.9,21,116,115,0.04,0.14,0.18,0.04,0.18,0.13,0.12,0.25,0.13,0.25,Matches
Callum Wilson,eng ENG,FW,30,31,21,"1,877",20.9,18,5,23,15,3,3,4,0,17.5,15.1,2.7,17.8,27,19,118,0.86,0.24,1.10,0.72,0.96,0.84,0.13,0.97,0.72,0.85,Matches
Alexander Isak,se SWE,FW,22,22,17,"1,522",16.9,10,1,11,8,2,2,3,0,8.2,6.7,2.2,8.9,41,48,122,0.59,0.06,0.65,0.47,0.53,0.49,0.13,0.62,0.40,0.52,Matches
Jacob Murphy,eng ENG,FW,27,36,14,"1,251",13.9,4,2,6,4,0,0,0,0,3.3,3.3,2.8,6.1,66,57,141,0.29,0.14,0.43,0.29,0.43,0.24,0.20,0.44,0.24,0.44,Matches
Allan Saint-Maximin,fr FRA,FW,25,25,12,"1,120",12.4,1,5,6,1,0,0,1,0,1.6,1.6,4.6,6.2,93,69,111,0.08,0.40,0.48,0.08,0.48,0.13,0.37,0.50,0.13,0.50,Matches
Matt Targett,eng ENG,DF,26,17,6,610,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,3,43,13,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.00,0.07,Matches
Anthony Gordon,eng ENG,"FW,MF",21,16,4,487,5.4,1,0,1,1,0,0,1,0,1.7,1.7,0.9,2.6,20,15,45,0.18,0.00,0.18,0.18,0.18,0.31,0.17,0.48,0.31,0.48,Matches
Chris Wood,nz NZL,FW,30,18,4,446,5.0,2,0,2,1,1,1,0,0,1.8,1.0,0.3,1.3,1,4,23,0.40,0.00,0.40,0.20,0.20,0.37,0.06,0.43,0.21,0.27,Matches
Elliot Anderson,sct SCO,"MF,FW",19,22,3,410,4.6,0,1,1,0,0,0,0,0,1.0,1.0,1.3,2.3,23,24,35,0.00,0.22,0.22,0.00,0.22,0.22,0.28,0.51,0.22,0.51,Matches
Ryan Fraser,sct SCO,FW,28,8,3,313,3.5,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,9,23,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.20,0.09,0.20,Matches
Jamaal Lascelles,eng ENG,DF,28,7,2,218,2.4,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
Martin Dúbravka,sk SVK,GK,33,2,1,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Matt Ritchie,sct SCO,"FW,MF",32,7,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.00,0.24,Matches
Javier Manquillo,es ESP,DF,28,4,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jonjo Shelvey,eng ENG,MF,30,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lewis Miley,eng ENG,MF,16,1,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.42,0.42,0.42,Matches
Jamal Lewis,nir NIR,"DF,FW",24,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Emil Krafth,se SWE,DF,27,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Harrison Ashby,sct SCO,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Karl Darlow,eng ENG,GK,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Paul Dummett,wls WAL,DF,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mark Gillespie,eng ENG,GK,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Loris Karius,de GER,GK,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Fabian Schär,ch SUI,DF,32-011,19,19,"1,633",18.1,0,0,0,0,0,0,3,0,1.0,1.0,0.3,1.3,15,76,13,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches
Bruno Guimarães,br BRA,MF,26-045,18,18,"1,582",17.6,1,2,3,1,0,0,6,0,1.9,1.9,2.2,4.0,30,146,33,0.06,0.11,0.17,0.06,0.17,0.11,0.12,0.23,0.11,0.23,Matches
Kieran Trippier,eng ENG,DF,33-103,18,18,"1,572",17.5,0,7,7,0,0,0,5,0,0.3,0.3,6.3,6.6,28,128,104,0.00,0.40,0.40,0.00,0.40,0.02,0.36,0.38,0.02,0.38,Matches
Anthony Gordon,eng ENG,FW,22-310,18,17,"1,485",16.5,6,4,10,6,0,0,7,0,5.4,5.4,3.8,9.2,59,52,125,0.36,0.24,0.61,0.36,0.61,0.33,0.23,0.56,0.33,0.56,Matches
Miguel Almirón,py PAR,FW,29-324,19,17,"1,301",14.5,3,1,4,3,0,0,1,0,3.8,3.8,1.3,5.1,59,63,130,0.21,0.07,0.28,0.21,0.28,0.26,0.09,0.36,0.26,0.36,Matches
Nick Pope,eng ENG,GK,31-256,14,14,"1,255",13.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dan Burn,eng ENG,DF,31-236,14,14,"1,166",13.0,2,0,2,2,0,0,2,0,1.8,1.8,0.5,2.3,8,40,16,0.15,0.00,0.15,0.15,0.15,0.14,0.04,0.18,0.14,0.18,Matches
Joelinton,br BRA,"MF,FW",27-139,15,13,"1,052",11.7,2,1,3,2,0,0,4,0,2.3,2.3,2.0,4.3,18,45,56,0.17,0.09,0.26,0.17,0.26,0.19,0.17,0.36,0.19,0.36,Matches
Jamaal Lascelles,eng ENG,DF,30-050,13,12,"1,037",11.5,1,0,1,1,0,0,4,0,0.7,0.7,0.1,0.8,7,30,3,0.09,0.00,0.09,0.09,0.09,0.06,0.01,0.07,0.06,0.07,Matches
Sean Longstaff,eng ENG,MF,26-062,16,11,"1,089",12.1,2,1,3,2,0,0,4,0,1.8,1.8,1.3,3.2,7,69,50,0.17,0.08,0.25,0.17,0.25,0.15,0.11,0.26,0.15,0.26,Matches
Alexander Isak,se SWE,FW,24-101,14,11,958,10.6,8,0,8,6,2,2,0,0,9.0,7.4,0.9,8.3,30,26,53,0.75,0.00,0.75,0.56,0.56,0.84,0.09,0.93,0.69,0.78,Matches
Callum Wilson,eng ENG,FW,31-307,14,7,727,8.1,7,1,8,5,2,2,1,0,7.2,5.7,0.3,6.0,9,5,56,0.87,0.12,0.99,0.62,0.74,0.90,0.04,0.94,0.70,0.74,Matches
Lewis Miley,eng ENG,MF,17-244,8,7,605,6.7,1,1,2,1,0,0,0,0,1.2,1.2,1.2,2.4,8,30,35,0.15,0.15,0.30,0.15,0.30,0.17,0.18,0.36,0.17,0.36,Matches
Sven Botman,nl NED,DF,23-353,8,6,585,6.5,1,1,2,1,0,0,1,0,0.3,0.3,0.8,1.1,0,18,2,0.15,0.15,0.31,0.15,0.31,0.05,0.12,0.17,0.05,0.17,Matches
Valentino Livramento,eng ENG,DF,21-049,13,5,611,6.8,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,20,25,40,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06,Matches
Martin Dúbravka,sk SVK,GK,34-350,6,5,455,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
Sandro Tonali,it ITA,MF,23-237,8,5,438,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0.6,1.3,11,19,21,0.21,0.00,0.21,0.21,0.21,0.13,0.13,0.26,0.13,0.26,Matches
Elliot Anderson,sct SCO,"MF,FW",21-055,9,4,411,4.6,0,1,1,0,0,0,0,0,0.7,0.7,0.9,1.6,14,26,33,0.00,0.22,0.22,0.00,0.22,0.16,0.19,0.35,0.16,0.35,Matches
Harvey Barnes,eng ENG,FW,26-022,6,2,187,2.1,1,1,2,1,0,0,1,0,0.7,0.7,0.9,1.6,15,5,16,0.48,0.48,0.96,0.48,0.96,0.35,0.42,0.76,0.35,0.76,Matches
Joe Willock,eng ENG,"MF,FW",24-133,3,1,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,3,9,0.00,0.00,0.00,0.00,0.00,0.09,0.21,0.29,0.09,0.29,Matches
Jacob Murphy,eng ENG,FW,28-310,5,1,121,1.3,1,3,4,1,0,0,0,0,0.1,0.1,1.4,1.5,6,10,13,0.74,2.23,2.98,0.74,2.98,0.07,1.05,1.12,0.07,1.12,Matches
Lewis Hall,eng ENG,DF,19-114,6,1,97,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Matt Targett,eng ENG,DF,28-104,3,1,78,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Matt Ritchie,sct SCO,FW,34-112,7,0,108,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,7,8,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,Matches
Emil Krafth,se SWE,DF,29-151,4,0,84,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,2,10,16,0.00,0.00,0.00,0.00,0.00,0.07,0.54,0.61,0.07,0.61,Matches
Ben Parkinson,eng ENG,FW,18-296,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
