Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
James Ward-Prowse,eng ENG,MF,26,36,36,"3,215",35.7,10,5,15,6,4,4,3,1,5.4,2.2,6.5,8.7,21,189,42,0.28,0.14,0.42,0.17,0.31,0.15,0.18,0.33,0.06,0.24,Matches
Oriol Romeu,es ESP,MF,29,36,34,"2,889",32.1,2,2,4,2,0,0,9,0,1.4,1.4,2.9,4.3,38,156,29,0.06,0.06,0.12,0.06,0.12,0.04,0.09,0.13,0.04,0.13,Matches
Mohammed Salisu,gh GHA,DF,22,34,33,"2,972",33.0,0,0,0,0,0,0,10,1,2.0,2.0,0.8,2.7,31,136,7,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Jan Bednarek,pl POL,DF,25,31,30,"2,629",29.2,4,0,4,4,0,0,10,0,2.2,2.2,0.4,2.6,0,61,5,0.14,0.00,0.14,0.14,0.14,0.08,0.01,0.09,0.08,0.09,Matches
Kyle Walker-Peters,eng ENG,DF,24,32,29,"2,633",29.3,1,2,3,1,0,0,5,0,1.1,1.1,2.7,3.8,134,147,165,0.03,0.07,0.10,0.03,0.10,0.04,0.09,0.13,0.04,0.13,Matches
Valentino Livramento,eng ENG,DF,18,28,25,"2,202",24.5,1,1,2,1,0,0,2,0,1.4,1.4,2.7,4.1,79,80,118,0.04,0.04,0.08,0.04,0.08,0.06,0.11,0.17,0.06,0.17,Matches
Mohamed Elyounoussi,no NOR,"MF,FW",26,30,23,"2,042",22.7,4,2,6,4,0,0,4,0,5.5,5.5,2.3,7.8,59,81,124,0.18,0.09,0.26,0.18,0.26,0.24,0.10,0.34,0.24,0.34,Matches
Che Adams,sct SCO,FW,25,30,23,"2,039",22.7,7,3,10,7,0,0,0,0,7.1,7.1,3.0,10.1,19,33,153,0.31,0.13,0.44,0.31,0.44,0.31,0.13,0.45,0.31,0.45,Matches
Armando Broja,al ALB,FW,19,32,21,"1,975",21.9,6,0,6,6,0,0,2,0,5.9,5.9,1.0,6.9,56,29,114,0.27,0.00,0.27,0.27,0.27,0.27,0.05,0.32,0.27,0.32,Matches
Nathan Redmond,eng ENG,"MF,FW",27,27,20,"1,833",20.4,1,5,6,1,0,0,0,0,1.7,1.7,3.9,5.6,71,95,131,0.05,0.25,0.29,0.05,0.29,0.08,0.19,0.27,0.08,0.27,Matches
Fraser Forster,eng ENG,GK,33,19,19,"1,710",19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Romain Perraud,fr FRA,DF,23,20,18,"1,623",18.0,0,1,1,0,0,0,3,0,0.5,0.5,0.7,1.2,34,48,91,0.00,0.06,0.06,0.00,0.06,0.03,0.04,0.07,0.03,0.07,Matches
Alex McCarthy,eng ENG,GK,31,17,17,"1,530",17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Adam Armstrong,eng ENG,FW,24,23,17,"1,413",15.7,2,2,4,2,0,0,1,0,4.5,4.5,1.6,6.2,39,30,105,0.13,0.13,0.25,0.13,0.25,0.29,0.10,0.39,0.29,0.39,Matches
Stuart Armstrong,sct SCO,MF,29,25,15,"1,473",16.4,2,0,2,2,0,0,1,0,2.5,2.5,1.5,4.0,63,83,78,0.12,0.00,0.12,0.12,0.12,0.15,0.09,0.24,0.15,0.24,Matches
Ibrahima Diallo,fr FRA,MF,22,23,10,"1,023",11.4,0,2,2,0,0,0,1,0,0.4,0.4,1.0,1.5,17,57,20,0.00,0.18,0.18,0.00,0.18,0.04,0.09,0.13,0.04,0.13,Matches
Nathan Tella,ng NGA,"MF,FW",22,14,10,804,8.9,0,1,1,0,0,0,2,0,0.6,0.6,0.6,1.2,22,17,44,0.00,0.11,0.11,0.00,0.11,0.07,0.07,0.13,0.07,0.13,Matches
Lyanco,br BRA,DF,24,15,9,911,10.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,3,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Jack Stephens,eng ENG,DF,27,11,9,811,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,7,28,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
Moussa Djenepo,ml MLI,MF,23,12,5,457,5.1,0,0,0,0,0,0,3,0,1.5,1.5,0.3,1.8,20,18,30,0.00,0.00,0.00,0.00,0.00,0.29,0.06,0.35,0.29,0.35,Matches
Theo Walcott,eng ENG,"MF,FW",32,9,5,379,4.2,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.7,3,5,19,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches
Yan Valery,tn TUN,DF,22,5,3,370,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,3,10,4,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Shane Long,ie IRL,FW,34,13,3,308,3.4,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,5,3,24,0.29,0.00,0.29,0.29,0.29,0.25,0.04,0.30,0.25,0.30,Matches
Willy Caballero,ar ARG,GK,39,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
William Smallbone,ie IRL,"MF,FW",21,4,2,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,7,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
Kgagelo Chauke,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tyler Dibling,eng ENG,FW,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Harry Lewis,eng ENG,GK,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dynel Simeu,eng ENG,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Thierry Small,eng ENG,DF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
James Ward-Prowse,eng ENG,MF,27,38,38,"3,371",37.5,9,4,13,7,2,4,6,0,5.7,2.5,6.2,8.7,19,189,58,0.24,0.11,0.35,0.19,0.29,0.15,0.17,0.32,0.07,0.23,Matches
Gavin Bazunu,ie IRL,GK,20,32,32,"2,880",32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kyle Walker-Peters,eng ENG,DF,25,31,30,"2,650",29.4,1,0,1,1,0,0,4,0,1.0,1.0,1.4,2.5,102,97,114,0.03,0.00,0.03,0.03,0.03,0.03,0.05,0.08,0.03,0.08,Matches
Mohamed Elyounoussi,no NOR,"MF,FW",27,33,27,"2,168",24.1,1,1,2,1,0,0,4,0,3.5,3.5,2.1,5.6,56,50,98,0.04,0.04,0.08,0.04,0.08,0.15,0.09,0.23,0.15,0.23,Matches
Roméo Lavia,be BEL,MF,18,29,26,"2,221",24.7,1,0,1,1,0,0,9,0,0.4,0.4,0.6,1.0,22,102,14,0.04,0.00,0.04,0.04,0.04,0.02,0.03,0.04,0.02,0.04,Matches
Armel Bella Kotchap,de GER,DF,20,24,24,"1,879",20.9,0,2,2,0,0,0,4,0,1.0,1.0,1.0,2.1,9,39,2,0.00,0.10,0.10,0.00,0.10,0.05,0.05,0.10,0.05,0.10,Matches
Che Adams,sct SCO,FW,26,28,23,"1,992",22.1,5,3,8,5,0,0,1,0,6.6,6.6,2.8,9.4,17,34,115,0.23,0.14,0.36,0.23,0.36,0.30,0.13,0.42,0.30,0.42,Matches
Romain Perraud,fr FRA,DF,24,29,22,"1,835",20.4,2,2,4,2,0,0,4,0,1.3,1.3,1.9,3.2,33,62,122,0.10,0.10,0.20,0.10,0.20,0.06,0.09,0.16,0.06,0.16,Matches
Mohammed Salisu,gh GHA,DF,23,22,21,"1,973",21.9,0,1,1,0,0,0,5,0,1.5,1.5,0.6,2.1,5,82,4,0.00,0.05,0.05,0.00,0.05,0.07,0.03,0.10,0.07,0.10,Matches
Jan Bednarek,pl POL,DF,26,20,20,"1,672",18.6,0,0,0,0,0,0,5,0,0.4,0.4,0.1,0.5,8,45,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Stuart Armstrong,sct SCO,"MF,FW",30,32,14,"1,408",15.6,2,1,3,2,0,0,6,0,2.4,2.4,2.2,4.7,61,75,88,0.13,0.06,0.19,0.13,0.19,0.15,0.14,0.30,0.15,0.30,Matches
Adam Armstrong,eng ENG,"FW,MF",25,30,14,"1,335",14.8,2,1,3,2,0,0,2,0,2.1,2.1,1.3,3.3,39,16,70,0.13,0.07,0.20,0.13,0.20,0.14,0.09,0.23,0.14,0.23,Matches
Ainsley Maitland-Niles,eng ENG,"DF,MF",24,22,13,"1,407",15.6,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,15,57,35,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
Joe Aribo,ng NGA,"MF,FW",26,21,13,"1,224",13.6,2,0,2,2,0,0,2,0,1.5,1.5,0.8,2.3,19,39,64,0.15,0.00,0.15,0.15,0.15,0.11,0.06,0.17,0.11,0.17,Matches
Theo Walcott,eng ENG,"FW,MF",33,20,13,"1,129",12.5,2,2,4,2,0,0,1,0,2.2,2.2,2.0,4.2,21,14,62,0.16,0.16,0.32,0.16,0.32,0.18,0.16,0.33,0.18,0.33,Matches
Carlos Alcaraz,ar ARG,"MF,FW",19,18,13,"1,029",11.4,4,2,6,4,0,0,3,0,1.9,1.9,0.7,2.6,20,28,32,0.35,0.17,0.52,0.35,0.52,0.17,0.06,0.23,0.17,0.23,Matches
Lyanco,br BRA,DF,25,21,11,"1,180",13.1,1,1,2,1,0,0,4,0,0.6,0.6,0.5,1.0,13,35,4,0.08,0.08,0.15,0.08,0.15,0.04,0.04,0.08,0.04,0.08,Matches
Ibrahima Diallo,fr FRA,MF,23,18,11,819,9.1,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,9,28,6,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches
Kamaldeen Sulemana,gh GHA,"FW,MF",20,18,10,966,10.7,2,1,3,2,0,0,1,0,1.7,1.7,1.3,3.0,32,36,80,0.19,0.09,0.28,0.19,0.28,0.16,0.12,0.28,0.16,0.28,Matches
Duje Ćaleta-Car,hr CRO,DF,25,13,9,946,10.5,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.8,5,33,0,0.10,0.00,0.10,0.10,0.10,0.08,0.00,0.08,0.08,0.08,Matches
Moussa Djenepo,ml MLI,"DF,FW",24,16,7,710,7.9,0,2,2,0,0,0,1,0,0.2,0.2,0.5,0.7,27,19,39,0.00,0.25,0.25,0.00,0.25,0.02,0.06,0.09,0.02,0.09,Matches
Alex McCarthy,eng ENG,GK,32,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Samuel Edozie,eng ENG,"FW,MF",19,17,5,567,6.3,0,0,0,0,0,0,0,0,0.9,0.9,0.4,1.3,26,13,39,0.00,0.00,0.00,0.00,0.00,0.14,0.06,0.20,0.14,0.20,Matches
Sekou Mara,fr FRA,"FW,MF",20,22,4,555,6.2,1,2,3,1,0,0,1,0,1.0,1.0,0.8,1.8,7,7,27,0.16,0.32,0.49,0.16,0.49,0.17,0.12,0.29,0.17,0.29,Matches
Paul Onuachu,ng NGA,FW,28,11,4,407,4.5,0,0,0,0,0,0,0,0,1.3,1.3,0.1,1.4,1,7,22,0.00,0.00,0.00,0.00,0.00,0.28,0.03,0.31,0.28,0.31,Matches
James Bree,eng ENG,DF,24,5,4,367,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.3,4,5,12,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06,Matches
Juan Larios,es ESP,DF,18,5,2,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Oriol Romeu,es ESP,MF,30,1,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Yan Valery,tn TUN,DF,23,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jack Stephens,eng ENG,DF,28,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valentino Livramento,eng ENG,"DF,FW",19,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Dominic Ballard,eng ENG,"FW,MF",17,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kami Doyle,eng ENG,MF,16,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mislav Oršić,hr CRO,MF,29,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Samuel Amo-Ameyaw,eng ENG,MF,16,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.86,0.00,0.86,Matches
Nathan Redmond,eng ENG,DF,28,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Willy Caballero,ar ARG,GK,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ryan Finnigan,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jimmy Morgan,eng ENG,FW,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lewis Payne,eng ENG,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
