Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Kevin De Bruyne,be BEL,MF,30,30,25,"2,201",24.5,15,8,23,15,0,0,2,0,5.7,5.7,10.4,16.1,84,204,175,0.61,0.33,0.94,0.61,0.94,0.23,0.42,0.66,0.23,0.66,Matches
Phil Foden,eng ENG,FW,21,28,24,"2,128",23.6,9,5,14,9,0,0,1,0,9.4,9.4,6.3,15.7,71,98,248,0.38,0.21,0.59,0.38,0.59,0.40,0.27,0.66,0.40,0.66,Matches
Raheem Sterling,eng ENG,FW,26,30,23,"2,128",23.6,13,5,18,11,2,3,1,0,14.0,11.5,5.5,17.0,108,65,317,0.55,0.21,0.76,0.47,0.68,0.59,0.23,0.82,0.49,0.72,Matches
Jack Grealish,eng ENG,FW,25,26,22,"1,914",21.3,3,3,6,3,0,0,3,0,5.3,5.3,6.0,11.3,153,100,267,0.14,0.14,0.28,0.14,0.28,0.25,0.28,0.53,0.25,0.53,Matches
Gabriel Jesus,br BRA,FW,24,28,21,"1,877",20.9,8,8,16,7,1,1,1,0,9.8,9.0,5.7,14.7,51,55,220,0.38,0.38,0.77,0.34,0.72,0.47,0.28,0.74,0.43,0.71,Matches
İlkay Gündoğan,de GER,MF,30,27,20,"1,857",20.6,8,4,12,8,0,0,1,0,9.0,9.0,4.9,13.9,60,126,107,0.39,0.19,0.58,0.39,0.58,0.44,0.24,0.67,0.44,0.67,Matches
Kyle Walker,eng ENG,DF,31,20,20,"1,755",19.5,0,2,2,0,0,0,1,0,0.3,0.3,1.3,1.5,43,146,65,0.00,0.10,0.10,0.00,0.10,0.01,0.06,0.08,0.01,0.08,Matches
Riyad Mahrez,dz ALG,FW,30,28,15,"1,498",16.6,11,5,16,7,4,5,0,0,10.1,6.2,4.2,10.4,74,70,234,0.66,0.30,0.96,0.42,0.72,0.61,0.25,0.86,0.37,0.62,Matches
John Stones,eng ENG,DF,27,14,12,"1,119",12.4,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.1,28,63,7,0.08,0.00,0.08,0.08,0.08,0.07,0.01,0.09,0.07,0.09,Matches
Oleksandr Zinchenko,ua UKR,DF,24,15,10,"1,047",11.6,0,4,4,0,0,0,0,0,0.5,0.5,2.7,3.2,32,113,88,0.00,0.34,0.34,0.00,0.34,0.04,0.23,0.27,0.04,0.27,Matches
