Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Jamie Vardy,eng ENG,FW,31,34,30,"2,726",30.3,18,4,22,14,4,5,3,1,18.3,14.4,5.1,19.5,45,39,186,0.59,0.13,0.73,0.46,0.59,0.60,0.17,0.77,0.47,0.64,Matches
Nampalys Mendy,sn SEN,MF,26,31,23,"2,092",23.2,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,16,104,19,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Demarai Gray,jm JAM,"FW,MF",22,34,23,"1,985",22.1,4,1,5,4,0,0,2,0,4.5,4.5,1.3,5.8,73,53,180,0.18,0.05,0.23,0.18,0.23,0.20,0.06,0.26,0.20,0.26,Matches
Jonny Evans,nir NIR,DF,30,24,21,"1,996",22.2,1,0,1,1,0,0,2,0,0.9,0.9,0.3,1.1,4,33,3,0.05,0.00,0.05,0.05,0.05,0.04,0.01,0.05,0.04,0.05,Matches
Wes Morgan,jm JAM,DF,34,22,21,"1,925",21.4,3,0,3,3,0,0,3,2,1.8,1.8,0.2,2.0,6,43,9,0.14,0.00,0.14,0.14,0.14,0.08,0.01,0.09,0.08,0.09,Matches
Marc Albrighton,eng ENG,"FW,MF",28,27,18,"1,625",18.1,2,2,4,2,0,0,3,0,1.2,1.2,2.9,4.1,54,64,172,0.11,0.11,0.22,0.11,0.22,0.07,0.16,0.23,0.07,0.23,Matches
Youri Tielemans,be BEL,MF,21,13,13,"1,086",12.1,3,4,7,3,0,0,2,0,1.8,1.8,2.5,4.3,24,85,53,0.25,0.33,0.58,0.25,0.58,0.15,0.21,0.36,0.15,0.36,Matches
Harvey Barnes,eng ENG,"MF,FW",20,16,11,"1,004",11.2,1,2,3,1,0,0,0,0,3.9,3.9,1.7,5.6,62,27,115,0.09,0.18,0.27,0.09,0.27,0.35,0.15,0.51,0.35,0.51,Matches
Kelechi Iheanacho,ng NGA,"FW,MF",21,30,9,941,10.5,1,3,4,1,0,0,2,0,2.1,2.1,1.6,3.6,13,23,63,0.10,0.29,0.38,0.10,0.38,0.20,0.15,0.35,0.20,0.35,Matches
Rachid Ghezzal,dz ALG,"FW,MF",26,19,8,743,8.3,1,0,1,1,0,0,3,0,1.4,1.4,1.7,3.1,36,40,77,0.12,0.00,0.12,0.12,0.12,0.17,0.20,0.38,0.17,0.38,Matches
Daniel Amartey,gh GHA,DF,23,9,7,641,7.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,8,34,8,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.06,0.05,0.06,Matches
Hamza Choudhury,eng ENG,MF,20,9,7,595,6.6,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,3,21,12,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.14,0.07,0.14,Matches
Çağlar Söyüncü,tr TUR,DF,22,6,4,372,4.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Danny Simpson,eng ENG,DF,31,6,3,292,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Vicente Iborra,es ESP,MF,30,8,3,229,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,16,2,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Matches
Christian Fuchs,at AUT,DF,32,3,2,207,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,14,24,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13,Matches
Shinji Okazaki,jp JPN,"MF,FW",32,21,1,288,3.2,0,1,1,0,0,0,0,0,0.6,0.6,0.1,0.7,0,7,26,0.00,0.31,0.31,0.00,0.31,0.17,0.03,0.20,0.17,0.20,Matches
Adrien Silva,pt POR,MF,29,2,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,11,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Fousseni Diabaté,ml MLI,FW,22,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,5,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
Josh Knight,eng ENG,"DF,MF",20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Danny Ward,wls WAL,GK,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kasper Schmeichel,dk DEN,GK,32,38,38,"3,420",38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Jonny Evans,nir NIR,DF,31,38,38,"3,383",37.6,1,1,2,1,0,0,8,1,3.7,3.7,0.7,4.4,31,157,4,0.03,0.03,0.05,0.03,0.05,0.10,0.02,0.12,0.10,0.12,Matches
Çağlar Söyüncü,tr TUR,DF,23,34,34,"3,036",33.7,1,1,2,1,0,0,4,1,2.1,2.1,0.8,2.9,22,125,5,0.03,0.03,0.06,0.03,0.06,0.06,0.02,0.09,0.06,0.09,Matches
Jamie Vardy,eng ENG,FW,32,35,34,"3,033",33.7,23,5,28,19,4,5,2,0,19.2,15.3,5.9,21.2,61,44,200,0.68,0.15,0.83,0.56,0.71,0.57,0.18,0.75,0.45,0.63,Matches
Youri Tielemans,be BEL,MF,22,37,32,"2,828",31.4,3,6,9,3,0,0,2,0,2.7,2.7,4.5,7.2,46,215,123,0.10,0.19,0.29,0.10,0.29,0.09,0.14,0.23,0.09,0.23,Matches
Wilfred Ndidi,ng NGA,MF,22,32,29,"2,674",29.7,2,1,3,2,0,0,6,0,1.6,1.6,0.6,2.2,13,109,19,0.07,0.03,0.10,0.07,0.10,0.06,0.02,0.08,0.06,0.08,Matches
James Maddison,eng ENG,MF,22,31,29,"2,624",29.2,6,3,9,6,0,0,4,0,5.3,5.3,6.4,11.8,53,192,138,0.21,0.10,0.31,0.21,0.31,0.18,0.22,0.40,0.18,0.40,Matches
Ricardo Pereira,pt POR,DF,25,28,28,"2,520",28.0,3,2,5,3,0,0,1,0,1.2,1.2,3.8,4.9,116,177,138,0.11,0.07,0.18,0.11,0.18,0.04,0.13,0.18,0.04,0.18,Matches
Ben Chilwell,eng ENG,DF,22,27,27,"2,373",26.4,3,3,6,3,0,0,3,0,1.0,1.0,3.9,4.9,109,126,180,0.11,0.11,0.23,0.11,0.23,0.04,0.15,0.19,0.04,0.19,Matches
Ayoze Pérez,es ESP,"MF,FW",26,33,26,"2,004",22.3,8,4,12,7,1,1,0,0,6.5,5.7,4.0,9.7,47,62,159,0.36,0.18,0.54,0.31,0.49,0.29,0.18,0.47,0.26,0.44,Matches
Harvey Barnes,eng ENG,"MF,FW",21,36,24,"2,083",23.1,6,8,14,6,0,0,0,0,8.1,8.1,4.1,12.2,95,90,221,0.26,0.35,0.60,0.26,0.60,0.35,0.18,0.53,0.35,0.53,Matches
Dennis Praet,be BEL,MF,25,27,12,"1,134",12.6,1,2,3,1,0,0,2,0,0.9,0.9,1.3,2.3,10,42,42,0.08,0.16,0.24,0.08,0.24,0.07,0.11,0.18,0.07,0.18,Matches
Kelechi Iheanacho,ng NGA,FW,22,20,12,960,10.7,5,3,8,5,0,0,1,0,6.0,6.0,2.6,8.6,22,29,88,0.47,0.28,0.75,0.47,0.75,0.56,0.24,0.80,0.56,0.80,Matches
James Justin,eng ENG,"DF,MF",21,13,11,"1,012",11.2,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.3,30,56,59,0.00,0.09,0.09,0.00,0.09,0.03,0.09,0.11,0.03,0.11,Matches
Hamza Choudhury,eng ENG,MF,21,20,10,893,9.9,1,1,2,1,0,0,4,1,0.4,0.4,0.1,0.5,5,32,10,0.10,0.10,0.20,0.10,0.20,0.04,0.01,0.05,0.04,0.05,Matches
Marc Albrighton,eng ENG,"MF,DF",29,20,9,867,9.6,0,3,3,0,0,0,2,0,0.4,0.4,2.2,2.6,20,45,94,0.00,0.31,0.31,0.00,0.31,0.04,0.22,0.27,0.04,0.27,Matches
Christian Fuchs,at AUT,DF,33,11,8,772,8.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,8,46,18,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
Wes Morgan,jm JAM,DF,35,11,4,436,4.8,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,3,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
Nampalys Mendy,sn SEN,MF,27,7,4,291,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,13,6,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Demarai Gray,jm JAM,"MF,FW",23,21,3,622,6.9,2,3,5,2,0,1,1,0,2.8,2.0,2.1,4.0,40,21,78,0.29,0.43,0.72,0.29,0.72,0.40,0.30,0.70,0.28,0.59,Matches
Ryan Bennett,eng ENG,DF,29,5,3,331,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luke Thomas,eng ENG,"MF,DF",18,3,3,267,3.0,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,6,13,16,0.00,0.34,0.34,0.00,0.34,0.00,0.21,0.21,0.00,0.21,Matches
George Hirst,eng ENG,"MF,DF",20,2,0,11,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,1.21,0.00,1.21,1.21,1.21,Matches
Matty James,eng ENG,MF,28,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Filip Benković,hr CRO,DF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Darnell Johnson,eng ENG,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Danny Ward,wls WAL,GK,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kasper Schmeichel,dk DEN,GK,33,38,38,"3,420",38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Youri Tielemans,be BEL,MF,23,38,37,"3,357",37.3,6,4,10,4,2,2,6,0,4.4,2.8,3.1,5.9,52,272,66,0.16,0.11,0.27,0.11,0.21,0.12,0.08,0.20,0.08,0.16,Matches
Jamie Vardy,eng ENG,FW,33,34,31,"2,840",31.6,15,9,24,7,8,9,1,0,19.9,12.8,4.7,17.5,57,31,202,0.48,0.29,0.76,0.22,0.51,0.63,0.15,0.78,0.41,0.55,Matches
Jonny Evans,nir NIR,DF,32,28,28,"2,473",27.5,2,2,4,2,0,0,7,0,1.7,1.7,0.4,2.1,7,96,5,0.07,0.07,0.15,0.07,0.15,0.06,0.02,0.08,0.06,0.08,Matches
Timothy Castagne,be BEL,DF,24,27,27,"2,345",26.1,2,3,5,2,0,0,1,0,1.1,1.1,2.2,3.4,52,91,148,0.08,0.12,0.19,0.08,0.19,0.04,0.09,0.13,0.04,0.13,Matches
Wesley Fofana,fr FRA,DF,19,28,27,"2,262",25.1,0,0,0,0,0,0,7,0,1.0,1.0,0.3,1.3,37,93,8,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Wilfred Ndidi,ng NGA,"MF,DF",23,26,25,"2,176",24.2,1,4,5,1,0,0,6,0,0.7,0.7,1.3,2.0,7,73,17,0.04,0.17,0.21,0.04,0.21,0.03,0.05,0.08,0.03,0.08,Matches
James Maddison,eng ENG,MF,23,31,24,"2,099",23.3,8,5,13,8,0,0,4,0,3.8,3.8,5.1,8.9,43,134,116,0.34,0.21,0.56,0.34,0.56,0.16,0.22,0.38,0.16,0.38,Matches
James Justin,eng ENG,DF,22,23,23,"2,070",23.0,2,1,3,2,0,0,4,0,2.2,2.2,2.0,4.1,64,94,135,0.09,0.04,0.13,0.09,0.13,0.09,0.09,0.18,0.09,0.18,Matches
Harvey Barnes,eng ENG,"FW,MF",22,25,22,"1,945",21.6,9,4,13,9,0,0,0,0,5.9,5.9,1.6,7.5,105,56,163,0.42,0.19,0.60,0.42,0.60,0.27,0.07,0.35,0.27,0.35,Matches
Çağlar Söyüncü,tr TUR,DF,24,23,19,"1,819",20.2,1,0,1,1,0,0,2,0,0.7,0.7,0.5,1.2,27,90,2,0.05,0.00,0.05,0.05,0.05,0.03,0.02,0.06,0.03,0.06,Matches
Marc Albrighton,eng ENG,"DF,FW",30,31,17,"1,746",19.4,1,5,6,1,0,0,2,0,1.2,1.2,3.5,4.7,46,84,139,0.05,0.26,0.31,0.05,0.31,0.06,0.18,0.24,0.06,0.24,Matches
Kelechi Iheanacho,ng NGA,FW,23,25,16,"1,459",16.2,12,2,14,12,0,1,1,0,8.2,7.4,3.7,11.1,31,41,124,0.74,0.12,0.86,0.74,0.86,0.51,0.23,0.74,0.46,0.69,Matches
Nampalys Mendy,sn SEN,MF,28,23,15,"1,459",16.2,0,1,1,0,0,0,5,0,0.1,0.1,0.2,0.2,16,66,3,0.00,0.06,0.06,0.00,0.06,0.00,0.01,0.01,0.00,0.01,Matches
Ayoze Pérez,es ESP,"MF,FW",27,25,15,"1,331",14.8,2,1,3,2,0,0,2,0,3.3,3.3,1.3,4.6,39,54,114,0.14,0.07,0.20,0.14,0.20,0.23,0.09,0.31,0.23,0.31,Matches
Luke Thomas,eng ENG,DF,19,14,12,969,10.8,1,0,1,1,0,0,2,0,0.3,0.3,0.7,1.0,15,27,45,0.09,0.00,0.09,0.09,0.09,0.03,0.06,0.09,0.03,0.09,Matches
Ricardo Pereira,pt POR,"DF,FW",26,15,10,959,10.7,0,1,1,0,0,0,3,0,0.3,0.3,0.6,1.0,20,45,53,0.00,0.09,0.09,0.00,0.09,0.03,0.06,0.09,0.03,0.09,Matches
Dennis Praet,be BEL,MF,26,15,10,718,8.0,1,1,2,1,0,0,0,0,0.4,0.4,1.1,1.5,22,25,55,0.13,0.13,0.25,0.13,0.25,0.05,0.14,0.19,0.05,0.19,Matches
Daniel Amartey,gh GHA,DF,25,12,8,722,8.0,1,0,1,1,0,0,3,0,0.4,0.4,0.0,0.4,4,24,0,0.12,0.00,0.12,0.12,0.12,0.05,0.00,0.05,0.05,0.05,Matches
Christian Fuchs,at AUT,DF,34,9,8,702,7.8,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,2,39,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Hamza Choudhury,eng ENG,MF,22,10,4,316,3.5,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,15,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
Cengiz Ünder,tr TUR,"FW,MF",23,9,1,281,3.1,0,2,2,0,0,0,0,0,0.3,0.3,1.6,1.9,12,7,39,0.00,0.64,0.64,0.00,0.64,0.09,0.51,0.59,0.09,0.59,Matches
Sidnei Tavares,pt POR,MF,18,2,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,6,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
Islam Slimani,dz ALG,FW,32,1,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,1,4,0.00,0.00,0.00,0.00,0.00,0.28,0.23,0.50,0.28,0.50,Matches
Demarai Gray,jm JAM,FW,24,1,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,3,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,Matches
Wes Morgan,jm JAM,DF,36,3,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Khanya Leshabela,za RSA,MF,20,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Vontae Daley Campbell,eng ENG,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Shane Flynn,ie IRL,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tawanda Maswanhise,zw ZIM,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Thanawat Suengchitthawon,th THA,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Danny Ward,wls WAL,GK,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kasper Schmeichel,dk DEN,GK,34,37,37,"3,330",37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Youri Tielemans,be BEL,MF,24,32,29,"2,631",29.2,6,4,10,4,2,2,3,0,4.4,2.8,4.2,7.0,31,202,69,0.21,0.14,0.34,0.14,0.27,0.15,0.15,0.29,0.10,0.24,Matches
Çağlar Söyüncü,tr TUR,DF,25,28,28,"2,497",27.7,1,0,1,1,0,0,5,0,1.0,1.0,0.1,1.1,19,71,5,0.04,0.00,0.04,0.04,0.04,0.04,0.00,0.04,0.04,0.04,Matches
James Maddison,eng ENG,"MF,FW",24,35,28,"2,459",27.3,12,8,20,12,0,0,3,0,7.5,7.5,5.1,12.7,53,136,141,0.44,0.29,0.73,0.44,0.73,0.28,0.19,0.46,0.28,0.46,Matches
