Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
John Egan,ie IRL,DF,31-072,6,6,482,5.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,5,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Andre Brooks,eng ENG,"MF,DF",20-133,8,6,404,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,5,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
Bénie Adama Traore,ci CIV,"FW,MF",21-031,8,3,387,4.3,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,7,9,14,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19,Matches
Chris Basham,eng ENG,"DF,MF",35-164,8,3,321,3.6,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,1,7,6,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.10,0.04,0.10,Matches
Anis Ben Slimane,tn TUN,MF,22-290,10,3,321,3.6,0,0,0,0,0,0,2,0,0.7,0.7,0.3,1.0,2,9,15,0.00,0.00,0.00,0.00,0.00,0.19,0.08,0.27,0.19,0.27,Matches
Max Lowe,eng ENG,"DF,MF",26-234,7,3,313,3.5,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,4,9,5,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches
Ben Osborn,eng ENG,"DF,MF",29-148,9,3,313,3.5,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,3,11,17,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06,Matches
Yasser Larouci,dz ALG,DF,22-364,6,2,279,3.1,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,9,5,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
Rhian Brewster,eng ENG,"FW,MF",23-274,7,2,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,12,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
John Fleck,sct SCO,"MF,DF",32-129,4,1,92,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.44,0.00,0.44,Matches
Tom Davies,eng ENG,MF,25-184,3,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,4,1,0.00,0.00,0.00,0.00,0.00,0.14,0.11,0.25,0.14,0.25,Matches
Antwoine Hackford,eng ENG,FW,19-286,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sydie Peck,eng ENG,MF,19-109,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Ryan One,sct SCO,FW,17-188,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rhys Norrington-Davies,wls WAL,DF,24-253,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jordan Amissah,gh GHA,GK,22-151,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jili Buyabu,eng ENG,MF,22-144,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ismaila Cheick Coulibaly,ml MLI,MF,23-006,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Adam Davies,wls WAL,GK,31-167,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Louie Marsh,eng ENG,FW,20-076,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Femi Seriki,eng ENG,DF,21-247,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
