Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Lucas Digne,fr FRA,DF,25,35,33,"2,965",32.9,4,4,8,4,0,0,5,1,1.3,1.3,7.1,8.4,82,167,221,0.12,0.12,0.24,0.12,0.24,0.04,0.21,0.25,0.04,0.25,Matches
Idrissa Gana Gueye,sn SEN,MF,28,33,32,"2,822",31.4,0,2,2,0,0,0,6,0,0.6,0.6,0.8,1.4,40,216,30,0.00,0.06,0.06,0.00,0.06,0.02,0.03,0.05,0.02,0.05,Matches
Richarlison,br BRA,"FW,MF",21,35,32,"2,665",29.6,13,1,14,13,0,0,5,1,9.4,9.3,2.0,11.3,95,74,220,0.44,0.03,0.47,0.44,0.47,0.32,0.07,0.38,0.32,0.38,Matches
Kurt Zouma,fr FRA,DF,23,32,29,"2,612",29.0,2,2,4,2,0,0,4,1,1.5,1.5,0.4,1.8,23,105,4,0.07,0.07,0.14,0.07,0.14,0.05,0.01,0.06,0.05,0.06,Matches
Séamus Coleman,ie IRL,DF,29,29,29,"2,558",28.4,2,2,4,2,0,0,1,0,1.6,1.6,3.6,5.2,71,125,190,0.07,0.07,0.14,0.07,0.14,0.06,0.13,0.18,0.06,0.18,Matches
Bernard,br BRA,"FW,MF",25,34,25,"2,116",23.5,1,3,4,1,0,0,5,0,2.6,2.6,2.3,5.0,99,89,202,0.04,0.13,0.17,0.04,0.17,0.11,0.10,0.21,0.11,0.21,Matches
Theo Walcott,eng ENG,"FW,MF",29,37,24,"2,119",23.5,5,2,7,5,0,0,1,0,5.7,5.7,2.7,8.4,50,52,167,0.21,0.08,0.30,0.21,0.30,0.24,0.12,0.36,0.24,0.36,Matches
André Gomes,pt POR,MF,25,27,24,"1,980",22.0,1,1,2,1,0,0,7,0,1.6,1.6,0.6,2.2,49,145,22,0.05,0.05,0.09,0.05,0.09,0.07,0.03,0.10,0.07,0.10,Matches
Dominic Calvert-Lewin,eng ENG,FW,21,35,19,"1,784",19.8,6,2,8,6,0,0,3,0,5.5,5.5,1.4,6.9,32,31,136,0.30,0.10,0.40,0.30,0.40,0.28,0.07,0.35,0.28,0.35,Matches
Cenk Tosun,tr TUR,FW,27,25,10,"1,059",11.8,3,3,6,3,0,0,3,0,5.0,5.0,0.9,5.9,11,16,90,0.25,0.25,0.51,0.25,0.51,0.43,0.07,0.50,0.43,0.50,Matches
Tom Davies,eng ENG,MF,20,16,10,980,10.9,0,0,0,0,0,0,3,0,0.3,0.3,0.5,0.8,11,55,20,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07,Matches
Yerry Mina,co COL,DF,23,13,10,892,9.9,1,0,1,1,0,0,3,0,0.3,0.3,0.1,0.4,7,39,3,0.10,0.00,0.10,0.10,0.10,0.03,0.01,0.05,0.03,0.05,Matches
Morgan Schneiderlin,fr FRA,MF,28,14,10,834,9.3,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.6,6,47,5,0.00,0.11,0.11,0.00,0.11,0.02,0.05,0.06,0.02,0.06,Matches
Jonjoe Kenny,eng ENG,DF,21,10,8,791,8.8,0,1,1,0,0,0,1,0,0.1,0.1,0.6,0.7,16,51,35,0.00,0.11,0.11,0.00,0.11,0.01,0.07,0.08,0.01,0.08,Matches
Leighton Baines,eng ENG,DF,33,6,5,375,4.2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,17,13,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
Mason Holgate,eng ENG,DF,21,5,4,408,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Phil Jagielka,eng ENG,DF,35,7,4,331,3.7,1,0,1,1,0,0,0,1,0.6,0.6,0.3,0.9,0,6,0,0.27,0.00,0.27,0.27,0.27,0.16,0.07,0.24,0.16,0.24,Matches
Ademola Lookman,ng NGA,"FW,MF",20,21,3,618,6.9,0,2,2,0,0,0,0,0,1.4,1.4,1.4,2.8,34,24,52,0.00,0.29,0.29,0.00,0.29,0.20,0.21,0.41,0.20,0.41,Matches
Oumar Niasse,sn SEN,FW,28,5,0,63,0.7,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,1,3,10,0.00,0.00,0.00,0.00,0.00,0.71,0.34,1.05,0.71,1.05,Matches
James McCarthy,ie IRL,MF,27,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tyias Browning,cn CHN,DF,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kieran Dowell,eng ENG,"FW,MF",20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sandro Ramírez,es ESP,FW,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Maarten Stekelenburg,nl NED,GK,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jordan Pickford,eng ENG,GK,25,38,38,"3,420",38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Richarlison,br BRA,"FW,MF",22,36,36,"3,070",34.1,13,3,16,13,0,0,8,0,9.1,9.1,6.7,15.7,95,93,222,0.38,0.09,0.47,0.38,0.47,0.27,0.20,0.46,0.27,0.46,Matches
Lucas Digne,fr FRA,DF,26,35,35,"3,030",33.7,0,7,7,0,0,0,6,0,1.5,1.5,6.3,7.7,69,134,251,0.00,0.21,0.21,0.00,0.21,0.04,0.19,0.23,0.04,0.23,Matches
