Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Heurelho Gomes,br BRA,GK,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Adalberto Peñaranda,ve VEN,"FW,MF",21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ben Foster,eng ENG,GK,36,38,38,"3,420",38.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Abdoulaye Doucouré,ml MLI,MF,26,37,36,"3,156",35.1,4,2,6,4,0,0,9,0,5.2,5.2,3.9,9.0,69,161,96,0.11,0.06,0.17,0.11,0.17,0.15,0.11,0.26,0.15,0.26,Matches
Étienne Capoue,fr FRA,MF,31,30,30,"2,627",29.2,0,3,3,0,0,0,8,0,0.8,0.8,3.3,4.1,16,132,23,0.00,0.10,0.10,0.00,0.10,0.03,0.11,0.14,0.03,0.14,Matches
Craig Cathcart,nir NIR,DF,30,29,28,"2,488",27.6,0,0,0,0,0,0,7,0,0.2,0.2,0.1,0.3,2,61,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Will Hughes,eng ENG,MF,24,30,27,"2,252",25.0,1,1,2,1,0,0,9,0,2.3,2.3,2.1,4.4,40,87,60,0.04,0.04,0.08,0.04,0.08,0.09,0.08,0.17,0.09,0.17,Matches
Craig Dawson,eng ENG,DF,29,29,26,"2,361",26.2,2,0,2,2,0,0,6,0,3.0,3.0,0.5,3.5,4,63,7,0.08,0.00,0.08,0.08,0.08,0.11,0.02,0.13,0.11,0.13,Matches
Christian Kabasele,be BEL,DF,28,27,26,"2,250",25.0,0,2,2,0,0,0,3,2,0.9,0.9,0.9,1.8,1,36,0,0.00,0.08,0.08,0.00,0.08,0.04,0.03,0.07,0.04,0.07,Matches
Kiko Femenía,es ESP,DF,28,28,26,"2,237",24.9,0,0,0,0,0,0,5,0,0.1,0.1,1.4,1.5,49,85,81,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06,Matches
Troy Deeney,eng ENG,FW,31,27,26,"2,225",24.7,10,2,12,5,5,6,3,0,10.5,5.8,3.5,9.3,12,81,104,0.40,0.08,0.49,0.20,0.28,0.42,0.14,0.57,0.23,0.38,Matches
Gerard Deulofeu,es ESP,FW,25,28,25,"2,098",23.3,4,5,9,3,1,1,3,0,6.3,5.5,4.1,9.6,123,63,170,0.17,0.21,0.39,0.13,0.34,0.27,0.17,0.45,0.24,0.41,Matches
Ismaila Sarr,sn SEN,"FW,MF",21,28,22,"2,028",22.5,5,4,9,5,0,0,1,0,6.1,6.1,4.5,10.6,107,41,200,0.22,0.18,0.40,0.22,0.40,0.27,0.20,0.47,0.27,0.47,Matches
Adam Masina,ma MAR,DF,25,26,20,"1,821",20.2,1,0,1,1,0,0,3,0,0.9,0.9,0.6,1.5,18,73,32,0.05,0.00,0.05,0.05,0.05,0.05,0.03,0.07,0.05,0.07,Matches
Roberto Pereyra,ar ARG,"FW,MF",28,28,17,"1,648",18.3,3,0,3,2,1,1,4,0,3.1,2.3,1.5,3.8,50,48,102,0.16,0.00,0.16,0.11,0.11,0.17,0.08,0.25,0.13,0.21,Matches
Adrian Mariappa,jm JAM,DF,32,20,15,"1,513",16.8,0,0,0,0,0,0,6,1,0.2,0.2,0.2,0.5,2,38,9,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches
José Holebas,gr GRE,DF,35,14,11,"1,025",11.4,0,0,0,0,0,0,5,0,0.3,0.3,0.7,1.1,23,51,27,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Matches
Tom Cleverley,eng ENG,MF,29,18,11,971,10.8,1,0,1,1,0,0,2,0,2.1,2.1,0.7,2.8,13,49,43,0.09,0.00,0.09,0.09,0.09,0.19,0.07,0.26,0.19,0.26,Matches
Nathaniel Chalobah,eng ENG,MF,24,22,10,930,10.3,0,1,1,0,0,0,1,0,0.5,0.5,1.3,1.7,4,35,22,0.00,0.10,0.10,0.00,0.10,0.04,0.12,0.17,0.04,0.17,Matches
Danny Welbeck,eng ENG,"FW,MF",28,18,8,822,9.1,2,0,2,2,0,0,0,0,3.9,3.9,0.2,4.0,13,10,66,0.22,0.00,0.22,0.22,0.22,0.43,0.02,0.44,0.43,0.44,Matches
Andre Gray,jm JAM,FW,28,23,7,755,8.4,2,0,2,2,0,0,1,0,2.4,2.4,1.8,4.2,6,15,64,0.24,0.00,0.24,0.24,0.24,0.29,0.21,0.50,0.29,0.50,Matches
Daryl Janmaat,nl NED,DF,30,8,7,607,6.7,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,15,29,30,0.00,0.15,0.15,0.00,0.15,0.04,0.07,0.11,0.04,0.11,Matches
Dimitri Foulquier,fr FRA,"DF,MF",26,3,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sebastian Prödl,at AUT,DF,32,1,1,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
Ignacio Pussetto,ar ARG,"FW,MF",23,7,0,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Isaac Success,ng NGA,"FW,MF",23,5,0,70,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,4,2,9,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.14,0.07,0.14,Matches
