Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Kieran Tierney,sct SCO,DF,25,27,6,795,8.8,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.7,25,36,31,0.00,0.11,0.11,0.00,0.11,0.04,0.04,0.08,0.04,0.08,Matches
Takehiro Tomiyasu,jp JPN,DF,23,21,6,663,7.4,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,14,51,28,0.00,0.14,0.14,0.00,0.14,0.03,0.08,0.11,0.03,0.11,Matches
Rob Holding,eng ENG,DF,26,14,6,566,6.3,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,3,24,2,0.16,0.00,0.16,0.16,0.16,0.05,0.00,0.05,0.05,0.05,Matches
Jakub Kiwior,pl POL,DF,22,7,5,427,4.7,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,6,6,0.21,0.00,0.21,0.21,0.21,0.02,0.01,0.03,0.02,0.03,Matches
Fabio Vieira,pt POR,"MF,FW",22,22,3,514,5.7,1,2,3,1,0,0,0,0,0.8,0.8,2.5,3.3,8,35,40,0.18,0.35,0.53,0.18,0.53,0.15,0.44,0.58,0.15,0.58,Matches
Albert Sambi Lokonga,be BEL,MF,22,6,2,198,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Mohamed Elneny,eg EGY,MF,30,5,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Reiss Nelson,eng ENG,FW,22,11,0,212,2.4,3,2,5,3,0,0,0,0,1.1,1.1,1.4,2.5,19,6,34,1.27,0.85,2.12,1.27,2.12,0.46,0.58,1.04,0.46,1.04,Matches
Emile Smith Rowe,eng ENG,"MF,FW",22,12,0,172,1.9,0,2,2,0,0,0,0,0,0.3,0.3,0.7,1.0,2,7,11,0.00,1.05,1.05,0.00,1.05,0.14,0.36,0.50,0.14,0.50,Matches
Cédric Soares,pt POR,DF,30,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Marquinhos,br BRA,MF,19,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
