Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Sergio Reguilón,es ESP,DF,27-015,9,4,412,4.6,0,0,0,0,0,0,3,0,0.2,0.2,0.7,0.9,11,27,38,0.00,0.00,0.00,0.00,0.00,0.04,0.16,0.20,0.04,0.20,Matches
Mason Mount,eng ENG,MF,24-355,8,4,400,4.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,6,15,26,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09,Matches
Facundo Pellistri,uy URU,"FW,MF",22-011,9,1,172,1.9,0,1,1,0,0,0,0,0,0.7,0.7,0.1,0.8,6,6,31,0.00,0.52,0.52,0.00,0.52,0.38,0.05,0.43,0.38,0.43,Matches
Hannibal Mejbri,tn TUN,"MF,FW",20-344,5,1,133,1.5,1,0,1,1,0,0,1,0,0.0,0.0,0.4,0.4,2,6,10,0.68,0.00,0.68,0.68,0.68,0.02,0.25,0.27,0.02,0.27,Matches
Willy Kambwala,fr FRA,DF,19-128,2,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jadon Sancho,eng ENG,"FW,MF",23-281,3,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,10,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
Amad Diallo,ci CIV,FW,21-173,1,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,1,3,0.00,0.00,0.00,0.00,0.00,0.17,0.34,0.51,0.17,0.51,Matches
Donny van de Beek,nl NED,DF,26-257,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,1.09,4.44,5.54,1.09,5.54,Matches
Daniel Gore,eng ENG,MF,19-096,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Altay Bayındır,tr TUR,GK,25-261,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rhys Bennett,eng ENG,DF,20-062,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Álvaro Fernández,es ESP,"DF,MF",20-283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dean Henderson,eng ENG,GK,26-294,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joe Hugill,eng ENG,FW,20-073,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Radek Vítek,,GK,20-068,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
