date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2023-08-08,19:30 (11:30),EFL Cup,First round,Tue,Home,W,3,0,Northampton,,,64,"6,923",Matt Grimes,3-4-1-2,Peter Wright,Match Report,
2023-08-12,15:00 (07:00),Championship,Matchweek 2,Sat,Away,L,2,3,West Brom,2.1,1.9,57,,Matt Grimes,3-5-2,Samuel Barrott,Match Report,
2023-08-19,15:00 (07:00),Championship,Matchweek 3,Sat,Home,D,1,1,Coventry City,0.7,0.9,39,"16,736",Matt Grimes,3-5-2,Robert Madley,Match Report,
2023-08-26,15:00 (07:00),Championship,Matchweek 4,Sat,Away,L,1,2,Preston,0.3,0.6,59,"14,464",Matt Grimes,3-5-2,Joshua Smith,Match Report,
2023-08-29,19:30 (11:30),EFL Cup,Second round,Tue,Home,L,2,3,Bournemouth,,,43,"8,785",Matt Grimes,5-3-2,Matt Donohue,Match Report,
2023-09-02,12:30 (04:30),Championship,Matchweek 5,Sat,Home,L,1,2,Bristol City,1.4,2.3,60,"16,676",Matt Grimes,3-4-3,Oliver Langford,Match Report,
2023-09-16,19:45 (11:45),Championship,Matchweek 6,Sat,Away,L,0,2,Cardiff City,0.6,1.5,51,"28,648",Matt Grimes,3-1-4-2,Samuel Barrott,Match Report,
2023-09-19,19:45 (11:45),Championship,Matchweek 7,Tue,Away,D,1,1,QPR,0.6,1.0,50,"13,367",Matt Grimes,3-1-4-2,Andrew Kitchen,Match Report,
2023-09-23,15:00 (07:00),Championship,Matchweek 8,Sat,Home,W,3,0,Sheffield Weds,2.0,0.7,57,"16,865",Matt Grimes,4-2-3-1,Anthony Backhouse,Match Report,
2023-09-30,15:00 (07:00),Championship,Matchweek 9,Sat,Away,W,3,0,Millwall,1.2,1.5,50,"14,803",Matt Grimes,3-1-4-2,John Busby,Match Report,
2023-10-04,19:45 (11:45),Championship,Matchweek 10,Wed,Home,W,2,1,Norwich City,2.5,1.6,55,"14,512",Matt Grimes,3-1-4-2,Tom Nield,Match Report,
2023-10-07,15:00 (07:00),Championship,Matchweek 11,Sat,Away,W,3,1,Plymouth Argyle,2.1,1.3,51,"16,463",Matt Grimes,4-2-3-1,Lewis Smith,Match Report,
2023-10-21,15:00 (07:00),Championship,Matchweek 12,Sat,Home,L,1,3,Leicester City,0.7,2.9,39,"18,509",Matt Grimes,4-2-3-1,Anthony Backhouse,Match Report,
2023-10-24,19:45 (11:45),Championship,Matchweek 13,Tue,Home,L,0,1,Watford,0.7,0.7,59,"14,698",Matt Grimes,4-2-3-1,Andrew Kitchen,Match Report,
2023-10-28,15:00 (07:00),Championship,Matchweek 14,Sat,Away,W,1,0,Blackburn,1.0,1.7,42,"13,102",Matt Grimes,4-2-3-1,Stephen Martin,Match Report,
2023-11-04,15:00 (08:00),Championship,Matchweek 15,Sat,Home,D,0,0,Sunderland,0.9,1.9,30,"16,974",Matt Grimes,4-2-3-1,Robert Madley,Match Report,
2023-11-11,15:00 (08:00),Championship,Matchweek 16,Sat,Away,L,2,3,Ipswich Town,1.6,3.8,62,"28,925",Matt Grimes,4-2-3-1,Sunny Gill,Match Report,
2023-11-25,15:00 (08:00),Championship,Matchweek 17,Sat,Home,D,2,2,Hull City,1.3,1.4,55,"14,864",Matt Grimes,4-2-3-1,Dean Whitestone,Match Report,
2023-11-29,19:45 (12:45),Championship,Matchweek 18,Wed,Away,L,1,3,Leeds United,0.3,2.4,49,"34,905",Matt Grimes,4-2-3-1,Samuel Allison,Match Report,
2023-12-02,15:00 (08:00),Championship,Matchweek 19,Sat,Home,D,1,1,Huddersfield,1.6,0.3,77,"14,725",Matt Grimes,4-3-2-1,Steve Martin,Match Report,
2023-12-09,15:00 (08:00),Championship,Matchweek 20,Sat,Away,W,2,1,Rotherham Utd,2.0,0.5,69,"9,414",Matt Grimes,4-2-3-1,Joshua Smith,Match Report,
2023-12-12,19:45 (12:45),Championship,Matchweek 21,Tue,Away,D,1,1,Stoke City,0.7,2.7,56,"18,555",Matt Grimes,4-2-3-1,David Webb,Match Report,
2023-12-16,15:00 (08:00),Championship,Matchweek 22,Sat,Home,L,1,2,Middlesbrough,1.3,1.1,58,"15,084",Matt Grimes,3-4-3,Matt Donohue,Match Report,
2023-12-22,19:45 (12:45),Championship,Matchweek 23,Fri,Home,W,2,1,Preston,0.8,0.4,62,"15,098",Matt Grimes,4-2-3-1,Robert Madley,Match Report,
2023-12-26,15:00 (08:00),Championship,Matchweek 24,Tue,Away,L,0,5,Southampton,0.4,2.0,40,"30,279",Matt Grimes,4-2-3-1,Keith Stroud,Match Report,
2023-12-29,19:45 (12:45),Championship,Matchweek 25,Fri,Away,D,2,2,Coventry City,1.2,2.1,50,"25,807",Matt Grimes,4-2-3-1,Thomas Kirk,Match Report,
2024-01-01,15:00 (08:00),Championship,Matchweek 26,Mon,Home,,,,West Brom,,,,,,,,Head-to-Head,
2024-01-06,17:30 (10:30),FA Cup,Third round proper,Sat,Home,,,,Morecambe,,,,,,,,Head-to-Head,
2024-01-13,15:00 (08:00),Championship,Matchweek 27,Sat,Away,,,,Birmingham City,,,,,,,,Head-to-Head,
,,,,,,,,,,,,,,,,,,
2024-01-20,12:30 (05:30),Championship,Matchweek 28,Sat,Home,,,,Southampton,,,,,,,,Head-to-Head,
2024-01-27,15:00 (08:00),Championship,Matchweek 29,Sat,Away,,,,Leicester City,,,,,,,,Head-to-Head,
2024-02-03,15:00 (08:00),Championship,Matchweek 30,Sat,Home,,,,Plymouth Argyle,,,,,,,,Head-to-Head,
2024-02-10,15:00 (08:00),Championship,Matchweek 31,Sat,Away,,,,Hull City,,,,,,,,Head-to-Head,
2024-02-13,19:45 (12:45),Championship,Matchweek 32,Tue,Home,,,,Leeds United,,,,,,,,Head-to-Head,
2024-02-17,15:00 (08:00),Championship,Matchweek 33,Sat,Home,,,,Ipswich Town,,,,,,,,Head-to-Head,
2024-02-24,15:00 (08:00),Championship,Matchweek 34,Sat,Away,,,,Sunderland,,,,,,,,Head-to-Head,
2024-03-02,15:00 (08:00),Championship,Matchweek 35,Sat,Home,,,,Blackburn,,,,,,,,Head-to-Head,
2024-03-06,19:45 (12:45),Championship,Matchweek 36,Wed,Away,,,,Watford,,,,,,,,Head-to-Head,
2024-03-09,12:00 (05:00),Championship,Matchweek 37,Sat,Away,,,,Bristol City,,,,,,,,Head-to-Head,
2024-03-16,15:00 (08:00),Championship,Matchweek 38,Sat,Home,,,,Cardiff City,,,,,,,,Head-to-Head,
2024-03-29,15:00 (08:00),Championship,Matchweek 39,Fri,Away,,,,Sheffield Weds,,,,,,,,Head-to-Head,
2024-04-01,15:00 (07:00),Championship,Matchweek 40,Mon,Home,,,,QPR,,,,,,,,Head-to-Head,
2024-04-06,15:00 (07:00),Championship,Matchweek 41,Sat,Away,,,,Middlesbrough,,,,,,,,Head-to-Head,
2024-04-10,19:45 (11:45),Championship,Matchweek 42,Wed,Home,,,,Stoke City,,,,,,,,Head-to-Head,
2024-04-13,15:00 (07:00),Championship,Matchweek 43,Sat,Home,,,,Rotherham Utd,,,,,,,,Head-to-Head,
2024-04-20,15:00 (07:00),Championship,Matchweek 44,Sat,Away,,,,Huddersfield,,,,,,,,Head-to-Head,
2024-04-27,15:00 (07:00),Championship,Matchweek 45,Sat,Away,,,,Norwich City,,,,,,,,Head-to-Head,
2024-05-04,15:00 (07:00),Championship,Matchweek 46,Sat,Home,,,,Millwall,,,,,,,,Head-to-Head,
