date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2017-08-12,17:30 (09:30),Premier League,Matchweek 1,Sat,Away,W,2,0,Brighton,1.9,0.3,77,"30,415",Vincent Kompany,3-1-4-2,Michael Oliver,Match Report,
2017-08-21,20:00 (12:00),Premier League,Matchweek 2,Mon,Home,D,1,1,Everton,1.1,0.6,64,"49,108",Vincent Kompany,3-1-4-2,Robert Madley,Match Report,
2017-08-26,12:30 (04:30),Premier League,Matchweek 3,Sat,Away,W,2,1,Bournemouth,1.4,0.5,70,"10,419",Vincent Kompany,4-3-3,Mike Dean,Match Report,
2017-09-09,12:30 (04:30),Premier League,Matchweek 4,Sat,Home,W,5,0,Liverpool,2.4,0.7,66,"54,172",David Silva,3-1-4-2,Jonathan Moss,Match Report,
2017-09-13,20:45 (11:45),Champions Lg,Group stage,Wed,Away,W,4,0,nl Feyenoord,1.3,0.3,71,"43,500",David Silva,4-3-3,Szymon Marciniak,Match Report,
2017-09-16,15:00 (07:00),Premier League,Matchweek 5,Sat,Away,W,6,0,Watford,3.3,0.5,67,"20,305",David Silva,4-3-3,Anthony Taylor,Match Report,
2017-09-20,20:00 (12:00),EFL Cup,Third round,Wed,Away,W,2,1,West Brom,,,66,"14,953",Yaya Touré,4-2-3-1,Mike Jones,Match Report,
2017-09-23,15:00 (07:00),Premier League,Matchweek 6,Sat,Home,W,5,0,Crystal Palace,4.5,0.6,71,"53,526",David Silva,4-3-3,Niel Swarbrick,Match Report,
2017-09-26,19:45 (11:45),Champions Lg,Group stage,Tue,Home,W,2,0,ua Shakhtar,3.2,0.5,56,"45,310",David Silva,4-3-3,Jorge de Sousa,Match Report,
2017-09-30,17:30 (09:30),Premier League,Matchweek 7,Sat,Away,W,1,0,Chelsea,0.9,0.5,61,"41,530",David Silva,4-3-3,Martin Atkinson,Match Report,
2017-10-14,15:00 (07:00),Premier League,Matchweek 8,Sat,Home,W,7,2,Stoke City,3.8,0.5,79,"54,128",David Silva,4-3-3,Craig Pawson,Match Report,
2017-10-17,19:45 (11:45),Champions Lg,Group stage,Tue,Home,W,2,1,it Napoli,2.7,2.2,53,"48,520",David Silva,4-3-3,Antonio Matéu Lahoz,Match Report,
2017-10-21,15:00 (07:00),Premier League,Matchweek 9,Sat,Home,W,3,0,Burnley,3.1,0.2,77,"54,118",David Silva,4-3-3,Roger East,Match Report,
2017-10-24,20:00 (12:00),EFL Cup,Fourth round,Tue,Home,D,0 (4),0 (1),Wolves,,,73,"50,755",Sergio Agüero,3-4-3,Kevin Friend,Match Report,Manchester City won on penalty kicks following extra time
2017-10-28,15:00 (07:00),Premier League,Matchweek 10,Sat,Away,W,3,2,West Brom,2.3,1.5,77,"24,003",David Silva,4-3-3,Mike Jones,Match Report,
2017-11-01,20:45 (12:45),Champions Lg,Group stage,Wed,Away,W,4,2,it Napoli,1.4,2.1,51,"44,483",Fernandinho,4-3-3,Felix Brych,Match Report,
2017-11-05,14:15 (07:15),Premier League,Matchweek 11,Sun,Home,W,3,1,Arsenal,1.8,0.3,57,"54,286",David Silva,4-3-3,Michael Oliver,Match Report,
2017-11-18,15:00 (08:00),Premier League,Matchweek 12,Sat,Away,W,2,0,Leicester City,1.9,0.2,73,"31,908",Vincent Kompany,4-3-3,Graham Scott,Match Report,
2017-11-21,19:45 (12:45),Champions Lg,Group stage,Tue,Home,W,1,0,nl Feyenoord,1.3,0.3,75,"43,548",Sergio Agüero,4-3-3,Ivan Kružliak,Match Report,
2017-11-26,16:00 (09:00),Premier League,Matchweek 13,Sun,Away,W,2,1,Huddersfield,2.6,0.6,78,"24,121",Vincent Kompany,4-3-3,Craig Pawson,Match Report,
2017-11-29,20:00 (13:00),Premier League,Matchweek 14,Wed,Home,W,2,1,Southampton,1.4,1.3,74,"53,407",Vincent Kompany,4-3-3,Paul Tierney,Match Report,
2017-12-03,16:00 (09:00),Premier League,Matchweek 15,Sun,Home,W,2,1,West Ham,2.3,0.6,76,"54,203",David Silva,4-3-3,Mike Dean,Match Report,
2017-12-06,21:45 (12:45),Champions Lg,Group stage,Wed,Away,L,1,2,ua Shakhtar,1.7,1.7,67,"33,154",Fernandinho,3-4-3,Benoît Bastien,Match Report,
2017-12-10,16:30 (09:30),Premier League,Matchweek 16,Sun,Away,W,2,1,Manchester Utd,1.7,1.4,64,"74,847",Vincent Kompany,4-3-3,Michael Oliver,Match Report,
2017-12-13,19:45 (12:45),Premier League,Matchweek 17,Wed,Away,W,4,0,Swansea City,2.7,0.6,78,"20,870",David Silva,4-3-3,Anthony Taylor,Match Report,
2017-12-16,17:30 (10:30),Premier League,Matchweek 18,Sat,Home,W,4,1,Tottenham,3.4,0.2,52,"54,214",Fernandinho,4-3-3,Craig Pawson,Match Report,
2017-12-19,19:45 (12:45),EFL Cup,Quarter-finals,Tue,Away,D,1 (4),1 (3),Leicester City,,,60,"31,562",Yaya Touré,4-3-3,Robert Madley,Match Report,Manchester City won on penalty kicks following extra time
2017-12-23,15:00 (08:00),Premier League,Matchweek 19,Sat,Home,W,4,0,Bournemouth,1.5,0.4,78,"54,270",Vincent Kompany,4-3-3,Mike Jones,Match Report,
2017-12-27,19:45 (12:45),Premier League,Matchweek 20,Wed,Away,W,1,0,Newcastle Utd,1.8,0.2,77,"52,311",Vincent Kompany,4-3-3,Andre Marriner,Match Report,
2017-12-31,12:00 (05:00),Premier League,Matchweek 21,Sun,Away,D,0,0,Crystal Palace,1.3,1.3,74,"25,804",Fernandinho,4-3-3,Jonathan Moss,Match Report,
,,,,,,,,,,,,,,,,,,
2018-01-02,20:00 (13:00),Premier League,Matchweek 22,Tue,Home,W,3,1,Watford,2.1,1.0,76,"53,556",David Silva,4-3-3,Lee Mason,Match Report,
2018-01-06,15:00 (08:00),FA Cup,Third round,Sat,Home,W,4,1,Burnley,,,77,"53,356",David Silva,4-3-3,Graham Scott,Match Report,
2018-01-09,19:45 (12:45),EFL Cup,Semi-finals,Tue,Home,W,2,1,Bristol City,,,68,"43,426",Kevin De Bruyne,4-3-3,Anthony Taylor,Match Report,Leg 1 of 2
2018-01-14,16:00 (09:00),Premier League,Matchweek 23,Sun,Away,L,3,4,Liverpool,0.8,0.8,64,"53,285",Fernandinho,4-3-3,Andre Marriner,Match Report,
2018-01-20,17:30 (10:30),Premier League,Matchweek 24,Sat,Home,W,3,1,Newcastle Utd,2.1,1.0,80,"54,452",David Silva,4-3-3,Paul Tierney,Match Report,
2018-01-23,19:45 (12:45),EFL Cup,Semi-finals,Tue,Away,W,3,2,Bristol City,,,68,"26,003",David Silva,4-3-3,Graham Scott,Match Report,Leg 2 of 2; Manchester City won
2018-01-28,16:00 (09:00),FA Cup,Fourth round,Sun,Away,W,2,0,Cardiff City,,,77,"32,339",Vincent Kompany,4-3-3,Lee Mason,Match Report,
2018-01-31,20:00 (13:00),Premier League,Matchweek 25,Wed,Home,W,3,0,West Brom,2.3,0.2,73,"53,241",David Silva,4-3-3,Robert Madley,Match Report,
2018-02-03,12:30 (05:30),Premier League,Matchweek 26,Sat,Away,D,1,1,Burnley,1.8,0.9,70,"21,658",Vincent Kompany,4-3-3,Martin Atkinson,Match Report,
2018-02-10,17:30 (10:30),Premier League,Matchweek 27,Sat,Home,W,5,1,Leicester City,2.5,0.1,70,"54,416",Fernandinho,4-3-3,Mike Jones,Match Report,
2018-02-13,20:45 (12:45),Champions Lg,Round of 16,Tue,Away,W,4,0,ch Basel,0.7,1.0,73,"36,000",Vincent Kompany,4-3-3,Jonas Eriksson,Match Report,Leg 1 of 2
2018-02-19,19:55 (12:55),FA Cup,Fifth round,Mon,Away,L,0,1,Wigan Athletic,,,82,"19,242",David Silva,4-3-3,Anthony Taylor,Match Report,
2018-02-25,16:30 (09:30),EFL Cup,Final,Sun,Away,W,3,0,Arsenal,,,57,"85,671",Vincent Kompany,4-2-3-1,Craig Pawson,Match Report,
2018-03-01,19:45 (12:45),Premier League,Matchweek 28,Thu,Away,W,3,0,Arsenal,1.5,1.3,54,"58,420",Vincent Kompany,4-3-3,Andre Marriner,Match Report,
2018-03-04,16:00 (09:00),Premier League,Matchweek 29,Sun,Home,W,1,0,Chelsea,0.9,0.1,71,"54,328",David Silva,4-3-3,Michael Oliver,Match Report,
2018-03-07,19:45 (12:45),Champions Lg,Round of 16,Wed,Home,L,1,2,ch Basel,1.6,0.6,77,"49,411",Yaya Touré,4-3-3,Pavel Královec,Match Report,Leg 2 of 2; Manchester City won
2018-03-12,20:00 (13:00),Premier League,Matchweek 30,Mon,Away,W,2,0,Stoke City,1.6,0.4,76,"29,138",Vincent Kompany,4-3-3,Jonathan Moss,Match Report,
2018-03-31,17:30 (09:30),Premier League,Matchweek 32,Sat,Away,W,3,1,Everton,1.5,0.9,81,"39,221",Vincent Kompany,3-5-2,Paul Tierney,Match Report,
2018-04-04,19:45 (11:45),Champions Lg,Quarter-finals,Wed,Away,L,0,3,eng Liverpool,0.6,1.6,66,"50,685",Vincent Kompany,4-2-3-1,Felix Brych,Match Report,Leg 1 of 2
2018-04-07,17:30 (09:30),Premier League,Matchweek 33,Sat,Home,L,2,3,Manchester Utd,2.6,1.1,64,"54,259",Vincent Kompany,4-3-3,Martin Atkinson,Match Report,
2018-04-10,19:45 (11:45),Champions Lg,Quarter-finals,Tue,Home,L,1,2,eng Liverpool,1.2,0.8,69,"53,461",David Silva,3-4-3◆,Antonio Matéu Lahoz,Match Report,Leg 2 of 2; Liverpool won
2018-04-14,19:45 (11:45),Premier League,Matchweek 34,Sat,Away,W,3,1,Tottenham,2.9,0.4,52,"80,811",Vincent Kompany,4-3-3,Jonathan Moss,Match Report,
2018-04-22,16:30 (08:30),Premier League,Matchweek 35,Sun,Home,W,5,0,Swansea City,3.2,0.3,82,"54,387",Vincent Kompany,4-3-3,Craig Pawson,Match Report,
2018-04-29,14:15 (06:15),Premier League,Matchweek 36,Sun,Away,W,4,1,West Ham,2.4,0.2,74,"56,904",Fernandinho,4-3-3,Niel Swarbrick,Match Report,
2018-05-06,13:30 (05:30),Premier League,Matchweek 37,Sun,Home,D,0,0,Huddersfield,0.8,0.2,78,"54,350",David Silva,4-3-3,Mike Dean,Match Report,
2018-05-09,20:00 (12:00),Premier League,Matchweek 31,Wed,Home,W,3,1,Brighton,1.6,1.2,73,"54,013",Yaya Touré,4-3-3,Paul Tierney,Match Report,
2018-05-13,15:00 (07:00),Premier League,Matchweek 38,Sun,Away,W,1,0,Southampton,0.8,0.5,69,"31,882",Fernandinho,4-3-3,Andre Marriner,Match Report,
2018-08-05,15:00 (07:00),Community Shield,FA Community Shield,Sun,Neutral,W,2,0,Chelsea,,,53,"72,724",Fernandinho,4-3-3,Jonathan Moss,Match Report,
2018-08-12,16:00 (08:00),Premier League,Matchweek 1,Sun,Away,W,2,0,Arsenal,1.7,0.5,58,"59,934",Fernandinho,4-2-3-1,Michael Oliver,Match Report,
2018-08-19,13:30 (05:30),Premier League,Matchweek 2,Sun,Home,W,6,1,Huddersfield,4.2,0.7,76,"54,021",Vincent Kompany,3-1-4-2,Andre Marriner,Match Report,
2018-08-25,12:30 (04:30),Premier League,Matchweek 3,Sat,Away,D,1,1,Wolves,1.6,1.0,71,"31,322",Vincent Kompany,4-3-3,Martin Atkinson,Match Report,
2018-09-01,17:30 (09:30),Premier League,Matchweek 4,Sat,Home,W,2,1,Newcastle Utd,2.0,0.5,78,"53,946",David Silva,4-1-3-2,Kevin Friend,Match Report,
2018-09-15,15:00 (07:00),Premier League,Matchweek 5,Sat,Home,W,3,0,Fulham,4.8,0.4,64,"53,307",David Silva,4-3-3,Stuart Attwell,Match Report,
2018-09-19,20:00 (12:00),Champions Lg,Group stage,Wed,Home,L,1,2,fr Lyon,1.2,0.8,69,"40,111",David Silva,4-3-3,Daniele Orsato,Match Report,
2018-09-22,15:00 (07:00),Premier League,Matchweek 6,Sat,Away,W,5,0,Cardiff City,2.5,0.1,78,"32,321",Fernandinho,4-3-3,Michael Oliver,Match Report,
2018-09-25,19:45 (11:45),EFL Cup,Third round,Tue,Away,W,3,0,Oxford United,,,71,"11,956",Vincent Kompany,3-4-3,Roger East,Match Report,
2018-09-29,15:00 (07:00),Premier League,Matchweek 7,Sat,Home,W,2,0,Brighton,2.7,0.2,79,"54,152",David Silva,4-3-3,Lee Mason,Match Report,
2018-10-02,18:55 (09:55),Champions Lg,Group stage,Tue,Away,W,2,1,de Hoffenheim,2.2,0.6,66,"24,851",Vincent Kompany,4-3-3,Matej Jug,Match Report,
2018-10-07,16:30 (08:30),Premier League,Matchweek 8,Sun,Away,D,0,0,Liverpool,1.0,0.4,51,"52,117",David Silva,4-2-3-1,Martin Atkinson,Match Report,
2018-10-20,15:00 (07:00),Premier League,Matchweek 9,Sat,Home,W,5,0,Burnley,4.0,0.4,69,"54,094",Vincent Kompany,4-3-3,Jonathan Moss,Match Report,
2018-10-23,22:00 (12:00),Champions Lg,Group stage,Tue,Away,W,3,0,ua Shakhtar,2.6,1.1,52,"37,106",David Silva,4-3-3,Carlos del Cerro,Match Report,
2018-10-29,20:00 (13:00),Premier League,Matchweek 10,Mon,Away,W,1,0,Tottenham,1.6,0.4,51,"56,854",David Silva,4-3-3,Kevin Friend,Match Report,
2018-11-01,19:45 (12:45),EFL Cup,Fourth round,Thu,Home,W,2,0,Fulham,,,65,"35,271",Vincent Kompany,4-3-3,Martin Atkinson,Match Report,
2018-11-04,15:00 (08:00),Premier League,Matchweek 11,Sun,Home,W,6,1,Southampton,2.2,2.0,66,"53,916",David Silva,4-3-3,Lee Mason,Match Report,
2018-11-07,20:00 (13:00),Champions Lg,Group stage,Wed,Home,W,6,0,ua Shakhtar,3.4,0.4,62,"52,286",David Silva,4-3-3,Sándor Andó-Szabó,Match Report,
2018-11-11,16:30 (09:30),Premier League,Matchweek 12,Sun,Home,W,3,1,Manchester Utd,1.9,1.1,65,"54,316",David Silva,4-3-3,Anthony Taylor,Match Report,
2018-11-24,15:00 (08:00),Premier League,Matchweek 13,Sat,Away,W,4,0,West Ham,2.7,0.9,69,"56,886",David Silva,4-3-3,Andre Marriner,Match Report,
2018-11-27,21:00 (13:00),Champions Lg,Group stage,Tue,Away,D,2,2,fr Lyon,1.0,2.3,59,"56,039",David Silva,4-3-3,Luca Banti,Match Report,
2018-12-01,15:00 (08:00),Premier League,Matchweek 14,Sat,Home,W,3,1,Bournemouth,2.6,0.6,72,"54,409",Fernandinho,4-3-3,Stuart Attwell,Match Report,
2018-12-04,20:00 (13:00),Premier League,Matchweek 15,Tue,Away,W,2,1,Watford,2.5,1.8,70,"20,389",Vincent Kompany,4-3-3,Paul Tierney,Match Report,
2018-12-08,17:30 (10:30),Premier League,Matchweek 16,Sat,Away,L,0,2,Chelsea,0.9,0.6,61,"40,571",David Silva,4-3-3,Michael Oliver,Match Report,
2018-12-12,20:00 (13:00),Champions Lg,Group stage,Wed,Home,W,2,1,de Hoffenheim,3.4,1.4,61,"50,411",Nicolás Otamendi,4-3-3,Andreas Ekberg,Match Report,
2018-12-15,12:30 (05:30),Premier League,Matchweek 17,Sat,Home,W,3,1,Everton,1.7,1.5,67,"54,173",Fernandinho,4-3-3,Craig Pawson,Match Report,
2018-12-18,19:45 (12:45),EFL Cup,Quarter-finals,Tue,Away,D,1 (3),1 (1),Leicester City,,,66,"24,644",Sergio Agüero,4-3-3,Lee Mason,Match Report,Manchester City won on penalty kicks following extra time
2018-12-22,15:00 (08:00),Premier League,Matchweek 18,Sat,Home,L,2,3,Crystal Palace,1.5,0.9,78,"54,340",Fabian Delph,4-3-3,Andre Marriner,Match Report,
2018-12-26,15:00 (08:00),Premier League,Matchweek 19,Wed,Away,L,1,2,Leicester City,1.4,1.3,66,"32,090",Sergio Agüero,4-3-3,Mike Dean,Match Report,
2018-12-30,14:15 (07:15),Premier League,Matchweek 20,Sun,Away,W,3,1,Southampton,2.5,0.2,76,"31,381",Vincent Kompany,4-3-3,Paul Tierney,Match Report,
,,,,,,,,,,,,,,,,,,
2019-01-03,20:00 (13:00),Premier League,Matchweek 21,Thu,Home,W,2,1,Liverpool,1.1,1.5,49,"54,511",Vincent Kompany,4-3-3,Anthony Taylor,Match Report,
2019-01-06,14:00 (07:00),FA Cup,Third round,Sun,Home,W,7,0,Rotherham Utd,,,70,"52,708",Kevin De Bruyne,4-3-3,David Coote,Match Report,
2019-01-09,19:45 (12:45),EFL Cup,Semi-finals,Wed,Home,W,9,0,Burton Albion,,,74,"32,089",David Silva,4-3-3,Mike Dean,Match Report,Leg 1 of 2
2019-01-14,20:00 (13:00),Premier League,Matchweek 22,Mon,Home,W,3,0,Wolves,2.8,0.1,76,"54,171",David Silva,4-3-3,Craig Pawson,Match Report,
2019-01-20,13:30 (06:30),Premier League,Matchweek 23,Sun,Away,W,3,0,Huddersfield,2.0,0.9,67,"24,190",Fernandinho,4-3-3,Andre Marriner,Match Report,
2019-01-23,19:45 (12:45),EFL Cup,Semi-finals,Wed,Away,W,1,0,Burton Albion,,,70,"6,519",Sergio Agüero,4-3-3,Kevin Friend,Match Report,Leg 2 of 2; Manchester City won
2019-01-26,15:00 (08:00),FA Cup,Fourth round,Sat,Home,W,5,0,Burnley,,,75,"50,121",Fernandinho,4-3-3,Graham Scott,Match Report,
2019-01-29,20:00 (13:00),Premier League,Matchweek 24,Tue,Away,L,1,2,Newcastle Utd,1.4,1.1,75,"50,861",David Silva,4-3-3,Paul Tierney,Match Report,
2019-02-03,16:30 (09:30),Premier League,Matchweek 25,Sun,Home,W,3,1,Arsenal,2.7,0.7,59,"54,483",David Silva,4-3-3,Martin Atkinson,Match Report,
2019-02-06,19:45 (12:45),Premier League,Matchweek 27,Wed,Away,W,2,0,Everton,2.2,0.1,61,"39,322",David Silva,4-3-3,Craig Pawson,Match Report,
2019-02-10,16:00 (09:00),Premier League,Matchweek 26,Sun,Home,W,6,0,Chelsea,3.0,0.9,56,"54,452",Fernandinho,4-3-3,Mike Dean,Match Report,
2019-02-16,17:30 (10:30),FA Cup,Fifth round,Sat,Away,W,4,1,Newport County,,,77,"9,680",David Silva,4-3-3,Andre Marriner,Match Report,
2019-02-20,21:00 (13:00),Champions Lg,Round of 16,Wed,Away,W,3,2,de Schalke 04,1.6,1.8,66,"54,417",David Silva,4-3-3,Alejandro Hernández,Match Report,Leg 1 of 2
2019-02-24,16:30 (09:30),EFL Cup,Final,Sun,Away,D,0 (4),0 (3),Chelsea,,,61,"81,775",David Silva,4-3-3,Jonathan Moss,Match Report,Manchester City won on penalty kicks following extra time
2019-02-27,20:00 (13:00),Premier League,Matchweek 28,Wed,Home,W,1,0,West Ham,3.5,0.4,75,"53,528",Vincent Kompany,4-3-3,Stuart Attwell,Match Report,
2019-03-02,15:00 (08:00),Premier League,Matchweek 29,Sat,Away,W,1,0,Bournemouth,1.2,0.0,81,"10,699",David Silva,4-3-3,Kevin Friend,Match Report,
2019-03-09,17:30 (10:30),Premier League,Matchweek 30,Sat,Home,W,3,1,Watford,3.4,0.2,71,"54,104",Vincent Kompany,4-3-3,Paul Tierney,Match Report,
2019-03-12,20:00 (13:00),Champions Lg,Round of 16,Tue,Home,W,7,0,de Schalke 04,3.7,0.1,72,"51,518",David Silva,4-3-3,Clément Turpin,Match Report,Leg 2 of 2; Manchester City won
2019-03-16,17:20 (10:20),FA Cup,Quarter-finals,Sat,Away,W,3,2,Swansea City,,,69,"19,783",David Silva,4-3-3,Andre Marriner,Match Report,
2019-03-30,12:30 (05:30),Premier League,Matchweek 32,Sat,Away,W,2,0,Fulham,1.8,0.5,65,"25,001",David Silva,4-3-3,Kevin Friend,Match Report,
2019-04-03,19:45 (11:45),Premier League,Matchweek 33,Wed,Home,W,2,0,Cardiff City,3.2,0.1,79,"53,559",Fernandinho,4-3-3,Jonathan Moss,Match Report,
2019-04-06,17:30 (09:30),FA Cup,Semi-finals,Sat,Home,W,1,0,Brighton,,,70,"71,521",David Silva,4-3-3,Anthony Taylor,Match Report,
2019-04-09,20:00 (12:00),Champions Lg,Quarter-finals,Tue,Away,L,0,1,eng Tottenham,1.3,0.9,58,"60,044",David Silva,4-2-3-1,Björn Kuipers,Match Report,Leg 1 of 2
2019-04-14,14:05 (06:05),Premier League,Matchweek 34,Sun,Away,W,3,1,Crystal Palace,2.5,0.4,73,"25,721",Vincent Kompany,4-2-3-1,Martin Atkinson,Match Report,
2019-04-17,20:00 (12:00),Champions Lg,Quarter-finals,Wed,Home,W,4,3,eng Tottenham,2.5,0.7,65,"53,348",Vincent Kompany,4-3-3,Cüneyt Çakιr,Match Report,Leg 2 of 2; Tottenham won
2019-04-20,12:30 (04:30),Premier League,Matchweek 35,Sat,Home,W,1,0,Tottenham,1.9,1.0,61,"54,489",Sergio Agüero,4-3-3,Michael Oliver,Match Report,
2019-04-24,20:00 (12:00),Premier League,Matchweek 31,Wed,Away,W,2,0,Manchester Utd,0.5,0.5,63,"74,431",Vincent Kompany,4-3-3,Andre Marriner,Match Report,
2019-04-28,14:05 (06:05),Premier League,Matchweek 36,Sun,Away,W,1,0,Burnley,2.5,0.1,69,"21,605",Vincent Kompany,4-3-3,Paul Tierney,Match Report,
2019-05-06,20:00 (12:00),Premier League,Matchweek 37,Mon,Home,W,1,0,Leicester City,1.0,0.5,61,"54,506",Vincent Kompany,4-3-3,Mike Dean,Match Report,
2019-05-12,15:00 (07:00),Premier League,Matchweek 38,Sun,Away,W,4,1,Brighton,1.6,0.5,75,"30,662",Vincent Kompany,4-4-1-1,Michael Oliver,Match Report,
2019-05-18,17:00 (09:00),FA Cup,Final,Sat,Home,W,6,0,Watford,,,70,"85,854",Vincent Kompany,4-3-3,Kevin Friend,Match Report,
2019-08-04,15:00 (07:00),Community Shield,FA Community Shield,Sun,Neutral,D,1 (5),1 (4),Liverpool,,,47,"77,565",David Silva,4-3-3,Martin Atkinson,Match Report,
2019-08-10,12:30 (04:30),Premier League,Matchweek 1,Sat,Away,W,5,0,West Ham,3.2,1.1,57,"59,870",David Silva,4-3-3,Mike Dean,Match Report,
2019-08-17,17:30 (09:30),Premier League,Matchweek 2,Sat,Home,D,2,2,Tottenham,2.9,0.1,55,"54,503",Kevin De Bruyne,4-2-3-1,Michael Oliver,Match Report,
2019-08-25,14:00 (06:00),Premier League,Matchweek 3,Sun,Away,W,3,1,Bournemouth,3.0,2.2,74,"10,486",David Silva,4-3-3,Andre Marriner,Match Report,
2019-08-31,15:00 (07:00),Premier League,Matchweek 4,Sat,Home,W,4,0,Brighton,1.9,0.9,53,"54,386",David Silva,4-3-3,Jonathan Moss,Match Report,
2019-09-14,17:30 (09:30),Premier League,Matchweek 5,Sat,Away,L,2,3,Norwich City,2.3,1.5,68,"27,035",David Silva,4-2-3-1,Kevin Friend,Match Report,
2019-09-18,22:00 (12:00),Champions Lg,Group stage,Wed,Away,W,3,0,ua Shakhtar,2.5,0.9,53,"36,675",Fernandinho,4-2-3-1,Artur Soares Dias,Match Report,
2019-09-21,15:00 (07:00),Premier League,Matchweek 6,Sat,Home,W,8,0,Watford,5.9,0.4,68,"54,273",David Silva,4-3-3,Mike Dean,Match Report,
2019-09-24,19:45 (11:45),EFL Cup,Third round,Tue,Away,W,3,0,Preston,,,65,"22,025",David Silva,4-3-3,Lee Mason,Match Report,
2019-09-28,17:30 (09:30),Premier League,Matchweek 7,Sat,Away,W,3,1,Everton,2.8,2.4,63,"39,222",Fernandinho,4-3-3,Michael Oliver,Match Report,
2019-10-01,20:00 (12:00),Champions Lg,Group stage,Tue,Home,W,2,0,hr Dinamo Zagreb,3.6,0.1,80,"49,046",David Silva,4-3-3,Serdar Gözübüyük,Match Report,
2019-10-06,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,L,0,2,Wolves,1.4,1.0,75,"54,435",David Silva,4-2-3-1,Craig Pawson,Match Report,
2019-10-19,17:30 (09:30),Premier League,Matchweek 9,Sat,Away,W,2,0,Crystal Palace,3.5,0.9,71,"25,480",David Silva,4-3-3,Anthony Taylor,Match Report,
2019-10-22,20:00 (12:00),Champions Lg,Group stage,Tue,Home,W,5,1,it Atalanta,4.2,1.8,55,"49,308",Fernandinho,4-2-3-1,Orel Grinfeeld,Match Report,
2019-10-26,12:30 (04:30),Premier League,Matchweek 10,Sat,Home,W,3,0,Aston Villa,2.9,1.0,63,"54,506",David Silva,4-3-3,Graham Scott,Match Report,
2019-10-29,19:45 (12:45),EFL Cup,Fourth round,Tue,Home,W,3,1,Southampton,,,77,"37,143",Sergio Agüero,4-3-3,Jonathan Moss,Match Report,
2019-11-02,15:00 (08:00),Premier League,Matchweek 11,Sat,Home,W,2,1,Southampton,2.9,0.9,75,"53,922",David Silva,4-3-3,Lee Mason,Match Report,
2019-11-06,21:00 (13:00),Champions Lg,Group stage,Wed,Away,D,1,1,it Atalanta,2.0,0.7,58,"34,326",Fernandinho,4-3-3,Aliaksei Kulbakou,Match Report,
2019-11-10,16:30 (09:30),Premier League,Matchweek 12,Sun,Away,L,1,3,Liverpool,1.3,1.1,55,"53,324",Fernandinho,4-2-3-1,Michael Oliver,Match Report,
2019-11-23,17:30 (10:30),Premier League,Matchweek 13,Sat,Home,W,2,1,Chelsea,1.0,0.9,47,"54,486",David Silva,4-3-3,Martin Atkinson,Match Report,
2019-11-26,20:00 (13:00),Champions Lg,Group stage,Tue,Home,D,1,1,ua Shakhtar,1.2,1.0,64,"52,020",Fernandinho,4-3-3,Slavko Vinčič,Match Report,
2019-11-30,12:30 (05:30),Premier League,Matchweek 14,Sat,Away,D,2,2,Newcastle Utd,2.4,0.3,75,"49,937",David Silva,4-3-3,Chris Kavanagh,Match Report,
2019-12-03,20:15 (13:15),Premier League,Matchweek 15,Tue,Away,W,4,1,Burnley,2.2,0.6,75,"20,101",David Silva,4-3-3,Jonathan Moss,Match Report,
2019-12-07,17:30 (10:30),Premier League,Matchweek 16,Sat,Home,L,1,2,Manchester Utd,2.2,1.4,72,"54,403",David Silva,4-3-3,Anthony Taylor,Match Report,
2019-12-11,18:55 (10:55),Champions Lg,Group stage,Wed,Away,W,4,1,hr Dinamo Zagreb,3.6,0.4,75,"29,385",Nicolás Otamendi,4-3-3,Carlos del Cerro,Match Report,
2019-12-15,16:30 (09:30),Premier League,Matchweek 17,Sun,Away,W,3,0,Arsenal,1.3,0.5,57,"60,031",Fernandinho,4-2-3-1,Paul Tierney,Match Report,
2019-12-18,19:45 (12:45),EFL Cup,Quarter-finals,Wed,Away,W,3,1,Oxford United,,,66,"11,817",Raheem Sterling,4-3-3,Andy Madley,Match Report,
2019-12-21,17:30 (10:30),Premier League,Matchweek 18,Sat,Home,W,3,1,Leicester City,3.3,1.1,62,"54,415",Fernandinho,4-2-3-1,Mike Dean,Match Report,
2019-12-27,19:45 (12:45),Premier League,Matchweek 19,Fri,Away,L,2,3,Wolves,1.5,2.6,38,"31,737",Fernandinho,4-2-3-1,Martin Atkinson,Match Report,
2019-12-29,18:00 (11:00),Premier League,Matchweek 20,Sun,Home,W,2,0,Sheffield Utd,1.1,1.1,72,"54,512",Fernandinho,4-3-3,Chris Kavanagh,Match Report,
,,,,,,,,,,,,,,,,,,
2020-01-01,17:30 (10:30),Premier League,Matchweek 21,Wed,Home,W,2,1,Everton,1.5,1.0,65,"54,407",Fernandinho,3-4-3,Andre Marriner,Match Report,
2020-01-04,17:31 (10:31),FA Cup,Third round,Sat,Home,W,4,1,Port Vale,,,66,"52,433",David Silva,4-3-3,Lee Mason,Match Report,
2020-01-07,20:00 (13:00),EFL Cup,Semi-finals,Tue,Away,W,3,1,Manchester Utd,,,57,"69,023",Fernandinho,4-3-3,Mike Dean,Match Report,Leg 1 of 2
