date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2021-01-11,20:00 (13:00),FA Cup,Third round proper,Mon,Away,W,1,0,Stockport,,,62,,Mark Noble,4-2-3-1,Mike Dean,Match Report,
2021-01-16,15:00 (08:00),Premier League,Matchweek 19,Sat,Home,W,1,0,Burnley,1.7,0.5,45,,Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,
2021-01-19,18:00 (11:00),Premier League,Matchweek 18,Tue,Home,W,2,1,West Brom,2.0,0.5,59,,Declan Rice,4-2-3-1,Graham Scott,Match Report,
2021-01-23,15:00 (08:00),FA Cup,Fourth round proper,Sat,Home,W,4,0,Doncaster,,,67,,Mark Noble,4-2-3-1,Robert Jones,Match Report,
2021-01-26,18:00 (11:00),Premier League,Matchweek 20,Tue,Away,W,3,2,Crystal Palace,2.8,0.7,46,,Declan Rice,4-2-3-1,Stuart Attwell,Match Report,
2021-01-31,16:30 (09:30),Premier League,Matchweek 21,Sun,Home,L,1,3,Liverpool,0.8,2.0,33,,Declan Rice,4-2-3-1,Jonathan Moss,Match Report,
2021-02-03,20:15 (13:15),Premier League,Matchweek 22,Wed,Away,W,3,1,Aston Villa,1.7,0.7,44,,Declan Rice,4-2-3-1,Andy Madley,Match Report,
2021-02-06,17:30 (10:30),Premier League,Matchweek 23,Sat,Away,D,0,0,Fulham,1.0,1.5,40,,Declan Rice,4-2-3-1,Mike Dean,Match Report,
2021-02-09,19:30 (12:30),FA Cup,Fifth round proper,Tue,Away,L,0,1,Manchester Utd,,,38,,Mark Noble,4-2-3-1,Paul Tierney,Match Report,Required Extra Time
2021-02-15,18:00 (11:00),Premier League,Matchweek 24,Mon,Home,W,3,0,Sheffield Utd,1.9,0.7,46,,Declan Rice,3-4-3,Simon Hooper,Match Report,
,,,,,,,,,,,,,,,,,,
2021-02-21,12:00 (05:00),Premier League,Matchweek 25,Sun,Home,W,2,1,Tottenham,1.1,1.1,32,,Declan Rice,4-2-3-1,Craig Pawson,Match Report,
2021-02-27,12:30 (05:30),Premier League,Matchweek 26,Sat,Away,L,1,2,Manchester City,1.5,0.5,37,,Declan Rice,3-4-3,Michael Oliver,Match Report,
2021-03-08,20:00 (13:00),Premier League,Matchweek 27,Mon,Home,W,2,0,Leeds United,1.8,1.4,35,,Declan Rice,4-2-3-1,Mike Dean,Match Report,
2021-03-14,19:15 (12:15),Premier League,Matchweek 28,Sun,Away,L,0,1,Manchester Utd,0.6,1.5,39,,Mark Noble,3-1-4-2,Martin Atkinson,Match Report,
2021-03-21,15:00 (08:00),Premier League,Matchweek 29,Sun,Home,D,3,3,Arsenal,2.4,1.4,38,,Declan Rice,4-2-3-1,Jonathan Moss,Match Report,
2021-04-05,20:15 (12:15),Premier League,Matchweek 30,Mon,Away,W,3,2,Wolves,1.3,2.1,35,,Mark Noble,4-2-3-1,Michael Oliver,Match Report,
2021-04-11,14:05 (06:05),Premier League,Matchweek 31,Sun,Home,W,3,2,Leicester City,0.8,0.9,37,,Mark Noble,3-4-1-2,Mike Dean,Match Report,
2021-04-17,12:30 (04:30),Premier League,Matchweek 32,Sat,Away,L,2,3,Newcastle Utd,1.9,2.2,66,,Mark Noble,3-4-1-2,Kevin Friend,Match Report,
2021-04-24,17:30 (09:30),Premier League,Matchweek 33,Sat,Home,L,0,1,Chelsea,0.4,2.5,45,,Mark Noble,3-4-1-2,Chris Kavanagh,Match Report,
2021-05-03,20:15 (12:15),Premier League,Matchweek 34,Mon,Away,W,2,1,Burnley,2.3,2.0,55,,Aaron Cresswell,4-2-3-1,Anthony Taylor,Match Report,
2021-05-09,16:30 (08:30),Premier League,Matchweek 35,Sun,Home,L,0,1,Everton,1.3,1.5,68,,Aaron Cresswell,4-2-3-1,Stuart Attwell,Match Report,
2021-05-15,20:00 (12:00),Premier League,Matchweek 36,Sat,Away,D,1,1,Brighton,1.7,0.8,49,,Declan Rice,4-2-3-1,Andre Marriner,Match Report,
2021-05-19,20:15 (12:15),Premier League,Matchweek 37,Wed,Away,W,3,1,West Brom,3.4,1.1,48,"5,371",Declan Rice,4-2-3-1,Michael Oliver,Match Report,
2021-05-23,16:00 (08:00),Premier League,Matchweek 38,Sun,Home,W,3,0,Southampton,1.3,1.5,38,"10,000",Declan Rice,4-2-3-1,Martin Atkinson,Match Report,
2021-08-15,14:00 (06:00),Premier League,Matchweek 1,Sun,Away,W,4,2,Newcastle Utd,2.7,1.8,54,"50,673",Declan Rice,4-2-3-1,Martin Atkinson,Match Report,
2021-08-23,20:00 (12:00),Premier League,Matchweek 2,Mon,Home,W,4,1,Leicester City,2.3,0.6,52,"59,901",Declan Rice,4-2-3-1,Michael Oliver,Match Report,
2021-08-28,15:00 (07:00),Premier League,Matchweek 3,Sat,Home,D,2,2,Crystal Palace,1.3,1.1,47,"59,751",Declan Rice,4-2-3-1,Stuart Attwell,Match Report,
2021-09-11,15:00 (07:00),Premier League,Matchweek 4,Sat,Away,D,0,0,Southampton,0.7,0.7,58,"30,000",Declan Rice,4-2-3-1,David Coote,Match Report,
2021-09-16,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,0,hr Dinamo Zagreb,1.9,0.4,50,"12,344",Declan Rice,4-2-3-1,Ruddy Buquet,Match Report,
2021-09-19,14:00 (06:00),Premier League,Matchweek 5,Sun,Home,L,1,2,Manchester Utd,1.6,2.0,40,"60,000",Declan Rice,4-4-2,Martin Atkinson,Match Report,
2021-09-22,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,1,0,Manchester Utd,,,39,"72,568",Mark Noble,4-2-3-1,Jonathan Moss,Match Report,
2021-09-25,15:00 (07:00),Premier League,Matchweek 6,Sat,Away,W,2,1,Leeds United,1.6,1.2,47,"36,417",Declan Rice,4-2-3-1,Kevin Friend,Match Report,
2021-09-30,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,2,0,at Rapid Wien,2.6,0.5,48,"50,004",Mark Noble,4-2-3-1,Tobias Stieler,Match Report,
2021-10-03,14:00 (06:00),Premier League,Matchweek 7,Sun,Home,L,1,2,Brentford,1.5,1.2,59,"49,940",Declan Rice,4-2-3-1,Peter Bankes,Match Report,
2021-10-17,14:00 (06:00),Premier League,Matchweek 8,Sun,Away,W,1,0,Everton,1.2,0.9,61,"39,132",Declan Rice,4-2-3-1,Stuart Attwell,Match Report,
2021-10-21,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,3,0,be Genk,1.4,1.4,63,"45,980",Declan Rice,4-2-3-1,Donatas Rumšas,Match Report,
2021-10-24,14:00 (06:00),Premier League,Matchweek 9,Sun,Home,W,1,0,Tottenham,1.3,0.7,38,"59,924",Declan Rice,4-2-3-1,Paul Tierney,Match Report,
2021-10-27,19:45 (11:45),EFL Cup,Fourth round,Wed,Home,D,0 (5),0 (3),Manchester City,,,36,"60,000",Mark Noble,4-2-3-1,Jonathan Moss,Match Report,West Ham won on penalty kicks following extra time
2021-10-31,16:30 (09:30),Premier League,Matchweek 10,Sun,Away,W,4,1,Aston Villa,2.3,0.7,57,"41,874",Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,
2021-11-04,18:45 (10:45),Europa Lg,Group stage,Thu,Away,D,2,2,be Genk,2.6,1.3,50,"12,239",Mark Noble,4-2-3-1,Aleksandar Stavrev,Match Report,
2021-11-07,16:30 (09:30),Premier League,Matchweek 11,Sun,Home,W,3,2,Liverpool,1.0,1.2,31,"59,909",Declan Rice,4-2-3-1,Craig Pawson,Match Report,
2021-11-20,15:00 (08:00),Premier League,Matchweek 12,Sat,Away,L,0,1,Wolves,0.4,1.4,48,"30,667",Declan Rice,4-2-3-1,Mike Dean,Match Report,
2021-11-25,18:45 (10:45),Europa Lg,Group stage,Thu,Away,W,2,0,at Rapid Wien,3.7,0.8,61,,Mark Noble,4-2-3-1,Sergey Ivanov,Match Report,
2021-11-28,14:00 (07:00),Premier League,Matchweek 13,Sun,Away,L,1,2,Manchester City,0.2,2.1,32,"53,245",Declan Rice,4-2-3-1,Michael Oliver,Match Report,
2021-12-01,19:30 (12:30),Premier League,Matchweek 14,Wed,Home,D,1,1,Brighton,1.3,1.3,35,"59,626",Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,
2021-12-04,12:30 (05:30),Premier League,Matchweek 15,Sat,Home,W,3,2,Chelsea,1.8,1.1,37,"59,942",Declan Rice,3-4-3,Andre Marriner,Match Report,
2021-12-09,20:00 (13:00),Europa Lg,Group stage,Thu,Home,L,0,1,hr Dinamo Zagreb,0.7,1.1,49,"49,407",Mark Noble,4-2-3-1,Maurizio Mariani,Match Report,
2021-12-12,14:00 (07:00),Premier League,Matchweek 16,Sun,Away,D,0,0,Burnley,0.8,0.8,60,"18,065",Declan Rice,4-2-3-1,Graham Scott,Match Report,
2021-12-15,20:00 (13:00),Premier League,Matchweek 17,Wed,Away,L,0,2,Arsenal,0.4,2.8,45,"59,777",Declan Rice,4-2-3-1,Anthony Taylor,Match Report,
2021-12-22,19:45 (12:45),EFL Cup,Quarter-finals,Wed,Away,L,1,2,Tottenham,,,58,"40,031",Declan Rice,3-4-3,Chris Kavanagh,Match Report,
2021-12-26,15:00 (08:00),Premier League,Matchweek 19,Sun,Home,L,2,3,Southampton,1.6,1.2,56,"41,027",Declan Rice,4-2-3-1,Kevin Friend,Match Report,
2021-12-28,15:00 (08:00),Premier League,Matchweek 20,Tue,Away,W,4,1,Watford,3.6,1.6,57,"20,073",Mark Noble,4-2-3-1,Darren England,Match Report,
2022-01-01,17:30 (10:30),Premier League,Matchweek 21,Sat,Away,W,3,2,Crystal Palace,2.2,2.4,38,"24,351",Declan Rice,4-2-3-1,Darren England,Match Report,
2022-01-09,14:00 (07:00),FA Cup,Third round proper,Sun,Home,W,2,0,Leeds United,,,48,"54,303",Declan Rice,4-2-3-1,Stuart Attwell,Match Report,
,,,,,,,,,,,,,,,,,,
2022-01-12,19:45 (12:45),Premier League,Matchweek 18,Wed,Home,W,2,0,Norwich City,2.5,0.3,62,"59,775",Declan Rice,4-2-3-1,Simon Hooper,Match Report,
2022-01-16,14:00 (07:00),Premier League,Matchweek 22,Sun,Home,L,2,3,Leeds United,2.4,2.2,48,"59,951",Declan Rice,4-2-3-1,Mike Dean,Match Report,
2022-01-22,15:00 (08:00),Premier League,Matchweek 23,Sat,Away,L,0,1,Manchester Utd,0.3,1.9,43,"73,130",Declan Rice,4-2-3-1,Jonathan Moss,Match Report,
2022-02-05,12:30 (05:30),FA Cup,Fourth round proper,Sat,Away,W,2,1,Kidderminster,,,73,"5,327",Mark Noble,4-2-3-1,Jonathan Moss,Match Report,Required Extra Time
2022-02-08,19:45 (12:45),Premier League,Matchweek 24,Tue,Home,W,1,0,Watford,0.8,0.3,64,"59,581",Declan Rice,4-2-3-1,Martin Atkinson,Match Report,
2022-02-13,16:30 (09:30),Premier League,Matchweek 25,Sun,Away,D,2,2,Leicester City,1.1,1.4,45,"32,061",Declan Rice,4-2-3-1,Michael Oliver,Match Report,
2022-02-19,12:30 (05:30),Premier League,Matchweek 26,Sat,Home,D,1,1,Newcastle Utd,0.6,0.8,47,"59,949",Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,
2022-02-27,14:00 (07:00),Premier League,Matchweek 27,Sun,Home,W,1,0,Wolves,1.8,0.7,39,"59,946",Declan Rice,3-4-3,Anthony Taylor,Match Report,
2022-03-02,19:30 (12:30),FA Cup,Fifth round proper,Wed,Away,L,1,3,Southampton,,,52,"28,383",Declan Rice,3-4-1-2,Andre Marriner,Match Report,
2022-03-05,17:30 (10:30),Premier League,Matchweek 28,Sat,Away,L,0,1,Liverpool,1.3,2.4,32,"59,925",Aaron Cresswell,4-4-2,Jonathan Moss,Match Report,
2022-03-10,18:45 (10:45),Europa Lg,Round of 16,Thu,Away,L,0,1,es Sevilla,1.1,1.4,44,"34,728",Declan Rice,4-3-3,Sandro Schärer,Match Report,Leg 1 of 2
2022-03-13,14:00 (07:00),Premier League,Matchweek 29,Sun,Home,W,2,1,Aston Villa,1.2,1.1,47,"59,957",Declan Rice,4-2-3-1,Jarred Gillett,Match Report,
2022-03-17,20:00 (13:00),Europa Lg,Round of 16,Thu,Home,W,2,0,es Sevilla,2.4,1.1,45,"59,981",Declan Rice,4-3-3,Clément Turpin,Match Report,Leg 2 of 2; West Ham won; Required Extra Time
2022-03-20,16:30 (09:30),Premier League,Matchweek 30,Sun,Away,L,1,3,Tottenham,0.6,3.0,47,"58,685",Declan Rice,3-4-3,Anthony Taylor,Match Report,
2022-04-03,14:00 (06:00),Premier League,Matchweek 31,Sun,Home,W,2,1,Everton,1.2,0.7,55,"59,953",Declan Rice,4-2-3-1,Michael Oliver,Match Report,
2022-04-07,20:00 (12:00),Europa Lg,Quarter-finals,Thu,Home,D,1,1,fr Lyon,0.4,2.9,29,"59,978",Declan Rice,4-2-3-1,Felix Zwayer,Match Report,Leg 1 of 2
2022-04-10,14:00 (06:00),Premier League,Matchweek 32,Sun,Away,L,0,2,Brentford,0.3,1.4,53,"17,032",Declan Rice,4-2-3-1,Martin Atkinson,Match Report,
2022-04-14,21:00 (12:00),Europa Lg,Quarter-finals,Thu,Away,W,3,0,fr Lyon,1.3,1.7,33,"50,065",Declan Rice,4-2-3-1,Sandro Schärer,Match Report,Leg 2 of 2; West Ham won
2022-04-17,14:15 (06:15),Premier League,Matchweek 33,Sun,Home,D,1,1,Burnley,2.2,1.8,61,"59,958",Declan Rice,4-2-3-1,Paul Tierney,Match Report,
2022-04-24,14:00 (06:00),Premier League,Matchweek 34,Sun,Away,L,0,1,Chelsea,0.5,3.0,34,"32,231",Mark Noble,3-4-3,Michael Oliver,Match Report,
2022-04-28,20:00 (12:00),Europa Lg,Semi-finals,Thu,Home,L,1,2,de Eint Frankfurt,2.4,1.6,54,"60,000",Declan Rice,4-2-3-1,Serdar Gözübüyük,Match Report,Leg 1 of 2
2022-05-01,16:30 (08:30),Premier League,Matchweek 35,Sun,Home,L,1,2,Arsenal,0.5,0.9,57,"59,959",Mark Noble,4-2-3-1,Mike Dean,Match Report,
2022-05-05,21:00 (12:00),Europa Lg,Semi-finals,Thu,Away,L,0,1,de Eint Frankfurt,1.6,1.1,37,"48,000",Declan Rice,3-4-3,Jesús Gil,Match Report,Leg 2 of 2; Eint Frankfurt won
2022-05-08,14:00 (06:00),Premier League,Matchweek 36,Sun,Away,W,4,0,Norwich City,3.0,0.8,63,"26,428",Declan Rice,4-2-3-1,Robert Jones,Match Report,
2022-05-15,14:00 (06:00),Premier League,Matchweek 37,Sun,Home,D,2,2,Manchester City,1.1,2.4,22,"59,972",Declan Rice,4-2-3-1,Anthony Taylor,Match Report,
2022-05-22,16:00 (08:00),Premier League,Matchweek 38,Sun,Away,L,1,3,Brighton,0.2,1.6,50,"31,604",Declan Rice,4-2-3-1,Kevin Friend,Match Report,
2022-08-07,16:30 (08:30),Premier League,Matchweek 1,Sun,Home,L,0,2,Manchester City,0.5,2.2,25,"62,443",Declan Rice,4-2-3-1,Michael Oliver,Match Report,
2022-08-14,14:00 (06:00),Premier League,Matchweek 2,Sun,Away,L,0,1,Nott'ham Forest,2.1,1.3,57,"29,281",Declan Rice,4-3-3,Robert Jones,Match Report,
2022-08-18,19:45 (11:45),Conf Lg,Play-off round,Thu,Home,W,3,1,dk Viborg,,,,"30,230",Angelo Ogbonna,3-4-3,Marco Di Bello,Match Report,Leg 1 of 2
2022-08-21,14:00 (06:00),Premier League,Matchweek 3,Sun,Home,L,0,2,Brighton,0.8,1.7,50,"62,449",Declan Rice,4-2-3-1,Anthony Taylor,Match Report,
2022-08-25,19:00 (10:00),Conf Lg,Play-off round,Thu,Away,W,3,0,dk Viborg,,,,"8,435",Aaron Cresswell,4-2-3-1,Harald Lechner,Match Report,Leg 2 of 2; West Ham won
2022-08-28,14:00 (06:00),Premier League,Matchweek 4,Sun,Away,W,1,0,Aston Villa,0.6,0.5,42,"41,796",Declan Rice,3-5-2,David Coote,Match Report,
2022-08-31,19:45 (11:45),Premier League,Matchweek 5,Wed,Home,D,1,1,Tottenham,1.2,0.6,39,"62,450",Declan Rice,4-2-3-1,Peter Bankes,Match Report,
2022-09-03,15:00 (07:00),Premier League,Matchweek 6,Sat,Away,L,1,2,Chelsea,1.1,0.9,33,"39,923",Declan Rice,3-4-1-2,Andy Madley,Match Report,
2022-09-08,20:00 (12:00),Conf Lg,Group stage,Thu,Home,W,3,1,ro FCSB,2.5,1.3,66,"33,312",Declan Rice,4-3-3,Benoît Bastien,Match Report,
2022-09-15,21:00 (12:00),Conf Lg,Group stage,Thu,Away,W,3,2,dk Silkeborg,1.5,0.9,47,"6,702",Declan Rice,3-4-1-2,Fábio Veríssimo,Match Report,
2022-09-18,14:15 (06:15),Premier League,Matchweek 8,Sun,Away,L,0,1,Everton,1.0,0.4,47,"39,298",Declan Rice,4-2-3-1,Michael Oliver,Match Report,
2022-10-01,17:30 (09:30),Premier League,Matchweek 9,Sat,Home,W,2,0,Wolves,0.9,0.7,39,"62,444",Declan Rice,4-2-3-1,Paul Tierney,Match Report,
2022-10-06,18:45 (09:45),Conf Lg,Group stage,Thu,Away,W,1,0,be Anderlecht,2.6,0.8,56,"17,033",Angelo Ogbonna,3-4-1-2,Novak Simović,Match Report,
2022-10-09,14:00 (06:00),Premier League,Matchweek 10,Sun,Home,W,3,1,Fulham,2.4,0.7,50,"62,407",Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,
2022-10-13,20:00 (12:00),Conf Lg,Group stage,Thu,Home,W,2,1,be Anderlecht,1.4,1.4,59,"40,767",Aaron Cresswell,3-4-3,Willy Delajod,Match Report,
2022-10-16,14:00 (06:00),Premier League,Matchweek 11,Sun,Away,D,1,1,Southampton,1.7,0.5,61,"29,159",Declan Rice,3-4-3,Peter Bankes,Match Report,
2022-10-19,19:30 (11:30),Premier League,Matchweek 12,Wed,Away,L,0,1,Liverpool,1.7,1.7,46,"52,982",Declan Rice,4-4-2,Stuart Attwell,Match Report,
2022-10-24,20:00 (12:00),Premier League,Matchweek 13,Mon,Home,W,2,0,Bournemouth,1.9,0.4,55,"62,447",Declan Rice,4-2-3-1,David Coote,Match Report,
2022-10-27,20:00 (12:00),Conf Lg,Group stage,Thu,Home,W,1,0,dk Silkeborg,2.2,0.2,53,"35,911",Angelo Ogbonna,5-3-2,Joni Hyytiä,Match Report,
2022-10-30,16:15 (09:15),Premier League,Matchweek 14,Sun,Away,L,0,1,Manchester Utd,1.1,1.2,47,"73,682",Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,
2022-11-03,22:00 (13:00),Conf Lg,Group stage,Thu,Away,W,3,0,ro FCSB,1.8,0.8,58,"20,172",Angelo Ogbonna,3-4-3,Sascha Stegemann,Match Report,
2022-11-06,14:00 (07:00),Premier League,Matchweek 15,Sun,Home,L,1,2,Crystal Palace,0.3,1.0,42,"62,451",Declan Rice,4-2-3-1,Paul Tierney,Match Report,
2022-11-09,19:45 (12:45),EFL Cup,Third round,Wed,Home,D,2 (9),2 (10),Blackburn,,,52,"40,534",Angelo Ogbonna,3-4-3,Thomas Bramall,Match Report,Blackburn won on penalty kicks following normal time
2022-11-12,15:00 (08:00),Premier League,Matchweek 16,Sat,Home,L,0,2,Leicester City,1.4,1.8,54,"62,459",Declan Rice,4-2-3-1,Jarred Gillett,Match Report,
2022-12-26,20:00 (13:00),Premier League,Matchweek 17,Mon,Away,L,1,3,Arsenal,1.0,2.1,34,"60,125",Declan Rice,4-2-3-1,Michael Oliver,Match Report,
2022-12-30,19:45 (12:45),Premier League,Matchweek 18,Fri,Home,L,0,2,Brentford,1.3,1.6,63,"62,467",Declan Rice,3-4-3,Darren England,Match Report,
2023-01-04,19:45 (12:45),Premier League,Matchweek 19,Wed,Away,D,2,2,Leeds United,1.4,1.6,38,"36,173",Declan Rice,4-3-3,David Coote,Match Report,
2023-01-07,17:30 (10:30),FA Cup,Third round proper,Sat,Away,W,1,0,Brentford,,,41,"16,725",Declan Rice,3-5-2,Andre Marriner,Match Report,
2023-01-14,15:00 (08:00),Premier League,Matchweek 20,Sat,Away,L,0,1,Wolves,1.1,0.9,42,"31,511",Declan Rice,4-3-3,Simon Hooper,Match Report,
2023-01-21,15:00 (08:00),Premier League,Matchweek 21,Sat,Home,W,2,0,Everton,2.2,0.5,33,"62,470",Declan Rice,3-4-3,Stuart Attwell,Match Report,
,,,,,,,,,,,,,,,,,,
2023-01-30,19:45 (12:45),FA Cup,Fourth round proper,Mon,Away,W,2,0,Derby County,,,52,"25,308",Angelo Ogbonna,3-4-3,Thomas Bramall,Match Report,
2023-02-04,17:30 (10:30),Premier League,Matchweek 22,Sat,Away,D,1,1,Newcastle Utd,1.0,1.0,38,"52,256",Declan Rice,3-4-3,Peter Bankes,Match Report,
2023-02-11,12:30 (05:30),Premier League,Matchweek 23,Sat,Home,D,1,1,Chelsea,1.3,1.1,29,"62,471",Declan Rice,3-4-3,Craig Pawson,Match Report,
2023-02-19,16:30 (09:30),Premier League,Matchweek 24,Sun,Away,L,0,2,Tottenham,0.5,1.5,43,"61,476",Declan Rice,3-4-3,Michael Oliver,Match Report,
2023-02-25,15:00 (08:00),Premier League,Matchweek 25,Sat,Home,W,4,0,Nott'ham Forest,2.7,0.4,49,"62,469",Declan Rice,4-3-3,Jarred Gillett,Match Report,
2023-03-01,19:45 (12:45),FA Cup,Fifth round proper,Wed,Away,L,1,3,Manchester Utd,,,40,"72,571",Declan Rice,4-3-3,Michael Salisbury,Match Report,
2023-03-04,15:00 (08:00),Premier League,Matchweek 26,Sat,Away,L,0,4,Brighton,0.3,3.5,35,"31,523",Declan Rice,4-2-3-1,Stuart Attwell,Match Report,
2023-03-09,19:45 (10:45),Conf Lg,Round of 16,Thu,Away,W,2,0,cy AÉK Lárnaka,1.0,0.8,53,"6,654",Declan Rice,4-2-3-1,Espen Andreas Eskås,Match Report,Leg 1 of 2
2023-03-12,14:00 (07:00),Premier League,Matchweek 27,Sun,Home,D,1,1,Aston Villa,2.1,1.5,41,"62,472",Declan Rice,4-1-4-1,Chris Kavanagh,Match Report,
2023-03-16,20:00 (13:00),Conf Lg,Round of 16,Thu,Home,W,4,0,cy AÉK Lárnaka,1.7,0.3,65,"40,482",Angelo Ogbonna,4-2-3-1,Georgi Kabakov,Match Report,Leg 2 of 2; West Ham won
2023-04-02,14:00 (06:00),Premier League,Matchweek 29,Sun,Home,W,1,0,Southampton,1.4,0.3,43,"62,498",Declan Rice,4-3-3,Paul Tierney,Match Report,
2023-04-05,20:00 (12:00),Premier League,Matchweek 7,Wed,Home,L,1,5,Newcastle Utd,1.0,3.3,42,"62,481",Declan Rice,4-2-3-1,Craig Pawson,Match Report,
2023-04-08,15:00 (07:00),Premier League,Matchweek 30,Sat,Away,W,1,0,Fulham,1.1,0.7,24,"24,491",Declan Rice,4-4-2,Jarred Gillett,Match Report,
2023-04-13,18:45 (09:45),Conf Lg,Quarter-finals,Thu,Away,D,1,1,be Gent,1.2,1.3,47,"19,037",Declan Rice,3-4-3,Anastasios Sidiropoulos,Match Report,Leg 1 of 2
2023-04-16,14:00 (06:00),Premier League,Matchweek 31,Sun,Home,D,2,2,Arsenal,1.8,2.7,30,"62,481",Declan Rice,4-3-3,David Coote,Match Report,
2023-04-20,20:00 (12:00),Conf Lg,Quarter-finals,Thu,Home,W,4,1,be Gent,2.7,1.0,49,"53,475",Declan Rice,4-2-3-1,Orel Grinfeeld,Match Report,Leg 2 of 2; West Ham won
2023-04-23,14:00 (06:00),Premier League,Matchweek 32,Sun,Away,W,4,0,Bournemouth,2.4,1.5,36,"10,465",Declan Rice,4-3-3,Anthony Taylor,Match Report,
2023-04-26,19:45 (11:45),Premier League,Matchweek 33,Wed,Home,L,1,2,Liverpool,0.8,1.9,28,"62,473",Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,
2023-04-29,12:30 (04:30),Premier League,Matchweek 34,Sat,Away,L,3,4,Crystal Palace,1.7,2.1,41,"25,148",Declan Rice,4-2-3-1,Craig Pawson,Match Report,
2023-05-03,20:00 (12:00),Premier League,Matchweek 28,Wed,Away,L,0,3,Manchester City,0.4,2.3,31,"53,305",Aaron Cresswell,4-2-3-1,John Brooks,Match Report,
2023-05-07,19:00 (11:00),Premier League,Matchweek 35,Sun,Home,W,1,0,Manchester Utd,1.3,1.2,35,"62,477",Declan Rice,4-2-3-1,Peter Bankes,Match Report,
2023-05-11,20:00 (12:00),Conf Lg,Semi-finals,Thu,Home,W,2,1,nl AZ Alkmaar,2.7,0.3,43,"59,412",Declan Rice,4-2-3-1,Halil Umut Meler,Match Report,Leg 1 of 2
2023-05-14,14:00 (06:00),Premier League,Matchweek 36,Sun,Away,L,0,2,Brentford,0.2,3.4,47,"17,075",Angelo Ogbonna,4-2-3-1,Michael Oliver,Match Report,
2023-05-18,21:00 (12:00),Conf Lg,Semi-finals,Thu,Away,W,1,0,nl AZ Alkmaar,0.8,0.5,31,"19,000",Declan Rice,4-3-3,Ivan Kružliak,Match Report,Leg 2 of 2; West Ham won
2023-05-21,13:30 (05:30),Premier League,Matchweek 37,Sun,Home,W,3,1,Leeds United,2.1,0.9,59,"62,478",Declan Rice,4-2-3-1,Peter Bankes,Match Report,
2023-05-28,16:30 (08:30),Premier League,Matchweek 38,Sun,Away,L,1,2,Leicester City,1.4,1.4,52,"32,183",Declan Rice,4-2-3-1,Simon Hooper,Match Report,
2023-06-07,21:00 (12:00),Conf Lg,Final,Wed,Neutral,W,2,1,it Fiorentina,1.4,1.3,33,"17,363",Declan Rice,4-2-3-1,Carlos del Cerro,Match Report,
2023-08-12,15:00 (07:00),Premier League,Matchweek 1,Sat,Away,D,1,1,Bournemouth,1.1,1.3,38,"11,245",Kurt Zouma,4-2-3-1,Peter Bankes,Match Report,
2023-08-20,16:30 (08:30),Premier League,Matchweek 2,Sun,Home,W,3,1,Chelsea,1.8,2.5,25,"62,451",Kurt Zouma,4-2-3-1,John Brooks,Match Report,
2023-08-26,17:30 (09:30),Premier League,Matchweek 3,Sat,Away,W,3,1,Brighton,3.0,1.5,22,"31,508",Kurt Zouma,4-1-4-1,Anthony Taylor,Match Report,
2023-09-01,20:00 (12:00),Premier League,Matchweek 4,Fri,Away,W,2,1,Luton Town,1.0,1.4,61,"10,802",Kurt Zouma,4-2-3-1,Paul Tierney,Match Report,
2023-09-16,15:00 (07:00),Premier League,Matchweek 5,Sat,Home,L,1,3,Manchester City,0.9,3.6,32,"62,475",Kurt Zouma,4-2-3-1,Andy Madley,Match Report,
2023-09-21,20:00 (12:00),Europa Lg,Group stage,Thu,Home,W,3,1,rs TSC Bačka Top,2.2,0.5,73,"41,374",Angelo Ogbonna,4-2-3-1,Filip Glova,Match Report,
2023-09-24,14:00 (06:00),Premier League,Matchweek 6,Sun,Away,L,1,3,Liverpool,1.1,3.0,37,"50,136",Kurt Zouma,4-2-3-1,Chris Kavanagh,Match Report,
2023-09-27,19:45 (11:45),EFL Cup,Third round,Wed,Away,W,1,0,Lincoln City,,,74,"10,168",Angelo Ogbonna,4-2-3-1,Joshua Smith,Match Report,
2023-09-30,15:00 (07:00),Premier League,Matchweek 7,Sat,Home,W,2,0,Sheffield Utd,2.1,1.1,52,"62,459",Kurt Zouma,4-2-3-1,Graham Scott,Match Report,
2023-10-05,18:45 (09:45),Europa Lg,Group stage,Thu,Away,W,2,1,de Freiburg,1.0,1.5,45,"34,100",Łukasz Fabiański,4-2-3-1,Mohammed Al Hakim,Match Report,
2023-10-08,14:00 (06:00),Premier League,Matchweek 8,Sun,Home,D,2,2,Newcastle Utd,1.2,2.0,36,"62,473",Kurt Zouma,4-2-3-1,Peter Bankes,Match Report,
