date,start_time,comp,round,dayofweek,venue,result,goals_for,goals_against,opponent,xg_for,xg_against,possession,attendance,captain,formation,referee,match_report,Notes
2023-01-28,15:00 (08:00),FA Cup,Fourth round proper,Sat,Home,W,2,1,Blackpool,,,66,"20,665",Willy Caballero,4-2-3-1,Craig Pawson,Match Report,
2023-01-31,20:00 (13:00),EFL Cup,Semi-finals,Tue,Away,L,1,2,Newcastle Utd,,,55,"51,975",James Ward-Prowse,5-3-2,Paul Tierney,Match Report,Leg 2 of 2; Newcastle Utd won
2023-02-04,15:00 (08:00),Premier League,Matchweek 22,Sat,Away,L,0,3,Brentford,0.7,2.2,51,"17,051",James Ward-Prowse,4-2-3-1,Darren Bond,Match Report,
2023-02-11,15:00 (08:00),Premier League,Matchweek 23,Sat,Home,L,1,2,Wolves,1.1,0.8,41,"29,751",James Ward-Prowse,5-3-2,Jarred Gillett,Match Report,
,,,,,,,,,,,,,,,,,,
2023-02-18,15:00 (08:00),Premier League,Matchweek 24,Sat,Away,W,1,0,Chelsea,0.6,1.6,38,"40,152",James Ward-Prowse,4-4-2,David Coote,Match Report,
2023-02-25,15:00 (08:00),Premier League,Matchweek 25,Sat,Away,L,0,1,Leeds United,0.4,0.9,39,"36,641",James Ward-Prowse,4-4-2,Peter Bankes,Match Report,
2023-03-01,19:15 (12:15),FA Cup,Fifth round proper,Wed,Home,L,1,2,Grimsby Town,,,75,"27,584",Kyle Walker-Peters,4-4-2,Thomas Bramall,Match Report,
2023-03-04,17:30 (10:30),Premier League,Matchweek 26,Sat,Home,W,1,0,Leicester City,1.4,1.9,35,"30,139",James Ward-Prowse,4-2-3-1,Robert Jones,Match Report,
2023-03-12,14:00 (07:00),Premier League,Matchweek 27,Sun,Away,D,0,0,Manchester Utd,1.0,0.8,53,"73,439",James Ward-Prowse,4-2-3-1,Anthony Taylor,Match Report,
2023-03-15,19:30 (12:30),Premier League,Matchweek 7,Wed,Home,L,0,2,Brentford,0.5,1.9,66,"30,438",James Ward-Prowse,4-2-3-1,Michael Salisbury,Match Report,
2023-03-18,15:00 (08:00),Premier League,Matchweek 28,Sat,Home,D,3,3,Tottenham,2.4,2.3,51,"30,157",James Ward-Prowse,4-4-2,Simon Hooper,Match Report,
2023-04-02,14:00 (06:00),Premier League,Matchweek 29,Sun,Away,L,0,1,West Ham,0.3,1.4,57,"62,498",James Ward-Prowse,4-4-2,Paul Tierney,Match Report,
2023-04-08,17:30 (09:30),Premier League,Matchweek 30,Sat,Home,L,1,4,Manchester City,0.4,2.9,27,"30,963",James Ward-Prowse,4-4-2,Robert Jones,Match Report,
